date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
1980-01-01,4558.0913,5062.90966796875,5309.548828125,5380.88330078125,5406.05322265625,5425.69482421875,5537.55517578125
1980-01-02,4539.043,5047.87744140625,5256.8984375,5300.3955078125,5315.4638671875,5327.244140625,5410.96826171875
1980-01-03,4535.2466,5048.11474609375,5228.0126953125,5249.296875,5257.25146484375,5263.37646484375,5317.47607421875
1980-01-04,4545.2783,5059.47021484375,5220.75,5224.16259765625,5226.3583984375,5227.92724609375,5257.828125
1980-01-05,4557.485,5074.66748046875,5230.44287109375,5218.47802734375,5215.35546875,5211.93701171875,5221.75390625
1980-01-06,4560.08,5083.80322265625,5251.02392578125,5228.0546875,5220.5859375,5213.02294921875,5204.3720703125
1980-01-07,4546.8516,5077.46435546875,5271.34912109375,5247.10498046875,5237.7509765625,5228.63818359375,5206.44482421875
1980-01-08,4515.001,5051.80517578125,5277.8662109375,5263.43603515625,5255.5390625,5246.90380859375,5221.345703125
1980-01-09,4467.5103,5007.8330078125,5262.42578125,5264.82275390625,5261.1162109375,5255.4755859375,5236.59130859375
1980-01-10,4416.282,4947.20654296875,5223.8095703125,5244.77490234375,5246.4814453125,5244.91943359375,5240.27294921875
1980-01-11,4374.652,4874.31298828125,5164.4267578125,5202.5556640625,5209.6474609375,5212.453125,5225.0029296875
1980-01-12,4351.9375,4802.93310546875,5090.2177734375,5141.1884765625,5152.85205078125,5159.63525390625,5188.92138671875
1980-01-13,4353.5938,4751.9501953125,5013.01904296875,5067.5751953125,5081.603515625,5090.3544921875,5133.03759765625
1980-01-14,4382.9487,4734.705078125,4949.283203125,4994.26953125,5007.2177734375,5015.7958984375,5063.17431640625
1980-01-15,4440.4365,4753.80419921875,4913.26953125,4936.8125,4944.81884765625,4950.01025390625,4991.2021484375
1980-01-16,4516.603,4804.25732421875,4911.4365234375,4907.13671875,4907.48193359375,4907.07666015625,4930.76220703125
