date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2000-01-01,4550.723,4973.25146484375,5186.251953125,5247.41015625,5266.85693359375,5280.27490234375,5362.462890625
2000-01-02,4514.7925,4928.1455078125,5130.06787109375,5180.94775390625,5196.45068359375,5207.36279296875,5285.3232421875
2000-01-03,4464.289,4882.77685546875,5082.32861328125,5123.9248046875,5136.40234375,5144.818359375,5211.60498046875
2000-01-04,4396.611,4827.97314453125,5036.3955078125,5074.1865234375,5084.8818359375,5091.66357421875,5147.3369140625
2000-01-05,4316.1895,4757.1318359375,4983.80810546875,5024.60888671875,5035.5146484375,5042.17626953125,5091.2255859375
2000-01-06,4231.524,4671.41162109375,4917.8671875,4968.310546875,4981.1787109375,4989.208984375,5037.79150390625
2000-01-07,4151.2305,4578.576171875,4837.46923828125,4899.56689453125,4915.60107421875,4925.9580078125,4979.93115234375
2000-01-08,4081.6218,4487.73388671875,4747.4296875,4818.20361328125,4837.22998046875,4850.14013671875,4912.15673828125
2000-01-09,4025.0479,4405.84326171875,4655.4873046875,4729.07666015625,4749.71337890625,4764.32470703125,4833.4892578125
2000-01-10,3979.8096,4336.6220703125,4568.72021484375,4639.09423828125,4659.46630859375,4674.107421875,4746.42236328125
2000-01-11,3940.9583,4279.89697265625,4491.98583984375,4554.58837890625,4573.109375,4586.5244140625,4656.806640625
2000-01-12,3902.1643,4231.82568359375,4426.12109375,4479.47265625,4495.22998046875,4506.45458984375,4570.5068359375
2000-01-13,3860.287,4189.017578125,4369.1279296875,4414.384765625,4427.40478515625,4436.4365234375,4491.95068359375
2000-01-14,3815.8523,4151.19970703125,4319.11767578125,4357.892578125,4368.5986328125,4375.5986328125,4422.94189453125
2000-01-15,3767.1948,4116.3154296875,4274.81884765625,4308.833984375,4317.9072265625,4323.87939453125,4363.24267578125
2000-01-16,3712.5383,4079.857177734375,4232.76904296875,4263.68408203125,4271.31982421875,4275.29638671875,4310.33056640625
2000-01-17,3655.0552,4044.6708984375,4192.2724609375,4221.35302734375,4228.31298828125,4232.64208984375,4262.876953125
2000-01-18,3600.042,4014.201416015625,4154.60791015625,4181.35888671875,4187.69970703125,4191.2353515625,4220.2939453125
2000-01-19,3553.4158,3987.334716796875,4122.62353515625,4144.373046875,4149.51806640625,4152.2666015625,4178.8642578125
2000-01-20,3517.02,3958.48486328125,4099.68505859375,4113.75146484375,4116.9404296875,4118.37255859375,4140.5439453125
2000-01-21,3489.087,3919.0986328125,4084.8583984375,4091.619384765625,4092.38525390625,4091.980224609375,4107.8466796875
2000-01-22,3468.502,3869.7353515625,4068.293212890625,4074.9736328125,4074.40283203125,4072.379638671875,4081.62646484375
2000-01-23,3462.1296,3826.13720703125,4040.57080078125,4055.364013671875,4056.091796875,4055.055419921875,4061.5888671875
2000-01-24,3481.1655,3810.297607421875,4006.095458984375,4027.70458984375,4030.97119140625,4031.969970703125,4042.852783203125
2000-01-25,3523.7708,3827.41455078125,3981.107666015625,3997.235107421875,4000.988037109375,4003.2255859375,4019.68359375
2000-01-26,3571.4475,3864.614501953125,3977.747802734375,3975.9326171875,3975.86962890625,3975.11767578125,3991.02294921875
2000-01-27,3605.5642,3909.654052734375,3997.55419921875,3974.043701171875,3967.592529296875,3962.021728515625,3964.81982421875
2000-01-28,3627.4568,3953.7802734375,4034.32666015625,3993.7138671875,3981.147705078125,3970.5146484375,3953.986083984375
2000-01-29,3656.5916,3988.201904296875,4078.996337890625,4029.573486328125,4012.95458984375,3998.80615234375,3963.864501953125
2000-01-30,3713.0308,4014.8046875,4122.7216796875,4074.0068359375,4056.478515625,4042.098876953125,3994.303466796875
2000-01-31,3801.5706,4051.55908203125,4160.2197265625,4116.306640625,4099.65771484375,4084.70166015625,4035.80224609375
2000-02-01,3909.9097,4115.642578125,4200.072265625,4154.04833984375,4137.7333984375,4123.22119140625,4076.2548828125
2000-02-02,4016.1003,4203.36376953125,4254.92626953125,4192.41259765625,4172.4453125,4155.7275390625,4109.3818359375
2000-02-03,4098.186,4297.4638671875,4328.92529296875,4248.564453125,4222.66064453125,4202.2587890625,4141.857421875
2000-02-04,4142.0176,4381.75537109375,4412.50244140625,4323.12255859375,4293.1337890625,4269.22216796875,4192.4267578125
2000-02-05,4150.79,4447.298828125,4491.8017578125,4404.82373046875,4373.85009765625,4348.6708984375,4260.4853515625
2000-02-06,4139.92,4493.3798828125,4558.47998046875,4481.73046875,4452.8056640625,4428.30615234375,4338.150390625
2000-02-07,4125.163,4519.47802734375,4611.81787109375,4548.26513671875,4524.12939453125,4504.6591796875,4418.45654296875
2000-02-08,4112.669,4527.791015625,4650.2841796875,4600.4375,4581.48046875,4565.38134765625,4493.525390625
2000-02-09,4099.2734,4525.8818359375,4674.4248046875,4636.005859375,4620.458984375,4606.21240234375,4550.8251953125
2000-02-10,4084.5923,4520.5234375,4686.77783203125,4658.76953125,4646.365234375,4635.1728515625,4590.271484375
2000-02-11,4075.5989,4515.29052734375,4689.412109375,4669.6630859375,4659.95751953125,4650.41845703125,4616.71240234375
2000-02-12,4075.9246,4511.3603515625,4686.20947265625,4670.189453125,4661.72216796875,4652.8076171875,4628.00048828125
2000-02-13,4086.789,4507.5166015625,4684.91064453125,4668.5986328125,4660.6982421875,4653.783203125,4631.5947265625
2000-02-14,4103.483,4499.3701171875,4683.06396484375,4667.59716796875,4659.59375,4651.2099609375,4632.6923828125
2000-02-15,4123.332,4487.6220703125,4677.705078125,4664.658203125,4657.236328125,4650.8681640625,4631.96240234375
2000-02-16,4144.676,4479.560546875,4667.4619140625,4658.31591796875,4651.689453125,4644.462890625,4628.97314453125
2000-02-17,4161.329,4478.99072265625,4654.6298828125,4646.810546875,4640.71826171875,4634.09814453125,4619.85791015625
