date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2009-01-01,4172.608,4611.4541015625,4853.37451171875,4891.70751953125,4904.27392578125,4913.04638671875,4975.72216796875
2009-01-02,4159.0005,4577.1162109375,4811.42919921875,4846.44140625,4857.06396484375,4864.82568359375,4928.78125
2009-01-03,4124.341,4544.046875,4775.32421875,4803.61572265625,4812.81494140625,4819.2822265625,4877.853515625
2009-01-04,4062.8337,4504.07177734375,4742.42578125,4767.00927734375,4774.5908203125,4779.80419921875,4829.97705078125
2009-01-05,3981.3862,4454.5654296875,4707.4912109375,4732.9501953125,4740.03955078125,4744.58740234375,4787.78466796875
2009-01-06,3893.4548,4390.68701171875,4665.076171875,4696.18310546875,4704.22900390625,4709.328125,4749.16162109375
2009-01-07,3810.0981,4310.07861328125,4609.28173828125,4650.7724609375,4661.12646484375,4667.55078125,4709.57275390625
2009-01-08,3738.534,4222.01416015625,4537.47412109375,4592.25048828125,4606.251953125,4615.72265625,4663.96142578125
2009-01-09,3683.0994,4142.45068359375,4454.521484375,4519.97412109375,4537.76611328125,4550.58154296875,4608.50146484375
2009-01-10,3645.129,4084.14501953125,4371.75341796875,4438.62451171875,4458.1357421875,4472.16455078125,4539.52734375
2009-01-11,3621.8418,4048.213623046875,4302.7158203125,4359.16357421875,4377.10888671875,4390.4951171875,4459.98681640625
2009-01-12,3607.1965,4026.427734375,4255.21142578125,4294.1689453125,4307.708984375,4318.22412109375,4380.44970703125
2009-01-13,3593.3362,4010.902587890625,4226.482421875,4248.98046875,4257.3017578125,4263.83935546875,4311.46337890625
2009-01-14,3575.4556,3999.03955078125,4209.3583984375,4220.3583984375,4224.3681640625,4227.0625,4258.80419921875
2009-01-15,3554.2407,3989.419921875,4200.0068359375,4203.00390625,4204.00537109375,4204.07177734375,4222.591796875
2009-01-16,3532.2114,3974.18359375,4195.8369140625,4193.6103515625,4192.50048828125,4190.78271484375,4199.88134765625
2009-01-17,3510.9668,3948.189208984375,4189.6484375,4188.048828125,4186.13818359375,4183.58544921875,4186.84423828125
2009-01-18,3491.5308,3916.5615234375,4173.1748046875,4179.154296875,4178.44970703125,4176.494140625,4178.79345703125
2009-01-19,3474.143,3886.5185546875,4144.2265625,4160.55517578125,4162.580078125,4162.501953125,4169.68896484375
2009-01-20,3461.4792,3861.162109375,4106.99169921875,4131.11279296875,4135.83935546875,4137.76025390625,4153.27197265625
2009-01-21,3454.3784,3841.447998046875,4067.714111328125,4094.912841796875,4101.30322265625,4104.9150390625,4127.40625
2009-01-22,3450.452,3826.969482421875,4030.37646484375,4056.68359375,4063.38330078125,4067.447509765625,4094.433837890625
2009-01-23,3445.5625,3819.56884765625,3998.207275390625,4020.433837890625,4026.387451171875,4030.2587890625,4057.804931640625
2009-01-24,3435.0955,3817.92041015625,3974.019287109375,3989.421630859375,3993.6904296875,3996.370361328125,4021.670654296875
2009-01-25,3419.0544,3815.415771484375,3959.130126953125,3966.494140625,3968.459716796875,3969.767822265625,3989.692626953125
2009-01-26,3398.1433,3803.89794921875,3948.8740234375,3951.533203125,3951.399658203125,3950.368408203125,3962.947998046875
2009-01-27,3373.7017,3781.3408203125,3936.099609375,3939.35693359375,3938.521484375,3936.7763671875,3943.096923828125
2009-01-28,3349.9744,3754.102294921875,3917.0390625,3924.576416015625,3924.333984375,3922.511962890625,3927.748291015625
2009-01-29,3335.3218,3735.88818359375,3893.5498046875,3904.758544921875,3905.74169921875,3905.060302734375,3912.014892578125
2009-01-30,3338.8157,3750.252685546875,3875.006103515625,3882.725341796875,3883.847412109375,3883.39501953125,3893.57470703125
2009-01-31,3363.1077,3809.091064453125,3879.42138671875,3868.6064453125,3866.500244140625,3864.26220703125,3872.415283203125
2009-02-01,3399.5205,3881.984619140625,3919.33837890625,3878.340576171875,3868.6416015625,3861.227294921875,3855.998291015625
2009-02-02,3426.5474,3932.98681640625,3981.26513671875,3914.053466796875,3894.650146484375,3879.65283203125,3852.019287109375
2009-02-03,3431.4949,3962.364013671875,4039.053466796875,3968.668701171875,3943.928955078125,3923.54296875,3868.9208984375
2009-02-04,3427.9153,3977.05859375,4081.86279296875,4022.1923828125,3998.708984375,3978.26513671875,3910.282958984375
2009-02-05,3438.5796,3969.8349609375,4107.77392578125,4062.875732421875,4043.212890625,4025.321533203125,3960.76708984375
2009-02-06,3471.3157,3946.552490234375,4112.90185546875,4085.910888671875,4071.134521484375,4056.8759765625,4004.604248046875
2009-02-07,3513.2397,3925.12548828125,4100.9189453125,4089.508056640625,4079.99560546875,4070.03515625,4033.636962890625
2009-02-08,3549.9128,3913.485595703125,4083.79052734375,4078.607421875,4072.377685546875,4065.402099609375,4044.52099609375
2009-02-09,3581.9434,3910.18017578125,4071.0126953125,4063.390625,4057.604736328125,4051.4345703125,4039.353515625
2009-02-10,3624.7402,3917.76513671875,4064.633544921875,4051.659423828125,4044.618408203125,4037.75634765625,4026.354736328125
2009-02-11,3699.1348,3950.27099609375,4066.328369140625,4046.25390625,4037.424072265625,4029.275146484375,4013.720703125
2009-02-12,3816.1323,4023.82373046875,4085.7041015625,4050.758544921875,4038.625732421875,4027.989013671875,4006.056640625
2009-02-13,3963.0708,4137.82861328125,4136.8974609375,4075.647216796875,4057.433349609375,4043.32373046875,4008.42431640625
2009-02-14,4105.4077,4272.65576171875,4224.55322265625,4131.63623046875,4104.21630859375,4082.87744140625,4027.203857421875
2009-02-15,4203.8022,4402.57568359375,4338.20556640625,4220.56689453125,4184.0498046875,4155.02587890625,4070.21044921875
2009-02-16,4236.5776,4500.14208984375,4456.84033203125,4332.16650390625,4290.54638671875,4256.5830078125,4144.626953125
2009-02-17,4207.3,4545.12353515625,4554.2880859375,4445.23046875,4404.78271484375,4370.2685546875,4245.3447265625
2009-02-18,4130.378,4535.47021484375,4608.880859375,4534.3388671875,4501.7109375,4472.2783203125,4354.8564453125
2009-02-19,4022.5056,4483.142578125,4613.61572265625,4581.31982421875,4560.6650390625,4540.34375,4450.12939453125
2009-02-20,3900.1523,4404.3583984375,4575.3388671875,4581.3837890625,4573.18359375,4562.8984375,4511.0068359375
2009-02-21,3776.5178,4311.98876953125,4506.0849609375,4540.7197265625,4542.61572265625,4540.505859375,4527.095703125
2009-02-22,3660.776,4216.38037109375,4418.0771484375,4469.72607421875,4478.2373046875,4481.40283203125,4499.2646484375
2009-02-23,3565.7144,4128.08984375,4324.3701171875,4382.515625,4394.28125,4400.7177734375,4436.16552734375
2009-02-24,3503.1506,4057.071533203125,4237.17724609375,4292.853515625,4305.2275390625,4312.44580078125,4356.04150390625
