date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2002-01-01,4667.532,5198.2119140625,5539.78076171875,5668.65185546875,5708.08544921875,5737.17041015625,5884.041015625
2002-01-02,4520.955,5046.6748046875,5384.81640625,5513.12890625,5551.5576171875,5580.068359375,5730.1376953125
2002-01-03,4383.448,4898.72509765625,5230.849609375,5357.4443359375,5395.2734375,5423.54150390625,5570.765625
2002-01-04,4260.652,4758.64306640625,5079.82080078125,5203.92236328125,5241.43408203125,5269.57666015625,5412.22802734375
2002-01-05,4155.1387,4630.095703125,4935.7470703125,5054.5654296875,5091.13037109375,5118.63134765625,5256.26025390625
2002-01-06,4066.1772,4514.69970703125,4802.1552734375,4913.201171875,4947.7021484375,4973.63818359375,5104.19091796875
2002-01-07,3990.2368,4412.5810546875,4680.5419921875,4782.3408203125,4814.10595703125,4837.81982421875,4958.80322265625
2002-01-08,3923.5383,4323.361328125,4572.43896484375,4664.01513671875,4692.8828125,4714.947265625,4824.59130859375
2002-01-09,3862.6934,4245.2568359375,4477.041015625,4558.42578125,4584.07373046875,4603.1884765625,4701.9736328125
2002-01-10,3804.7502,4175.0986328125,4392.3857421875,4464.224609375,4486.66796875,4502.99169921875,4589.9072265625
2002-01-11,3747.9092,4110.11669921875,4316.4189453125,4380.56103515625,4400.3505859375,4414.77978515625,4490.50390625
2002-01-12,3691.1233,4048.622802734375,4246.80908203125,4305.23681640625,4322.91796875,4335.49169921875,4402.736328125
2002-01-13,3634.225,3989.014404296875,4181.68603515625,4236.03173828125,4252.11572265625,4263.2373046875,4323.7578125
2002-01-14,3578.2654,3929.9501953125,4119.15576171875,4171.1201171875,4186.20458984375,4196.63525390625,4252.021484375
2002-01-15,3525.2532,3871.94873046875,4058.2158203125,4108.7451171875,4123.18310546875,4133.04736328125,4185.42529296875
2002-01-16,3475.736,3816.1484375,3999.047119140625,4048.18408203125,4062.171142578125,4071.706787109375,4122.005859375
2002-01-17,3429.758,3762.469970703125,3942.10498046875,3989.21240234375,4002.573486328125,4011.30810546875,4060.044677734375
2002-01-18,3387.4329,3712.889404296875,3889.322509765625,3933.28271484375,3945.881103515625,3954.337890625,3999.6689453125
2002-01-19,3348.6604,3670.361572265625,3842.408447265625,3882.32763671875,3893.955078125,3901.87890625,3943.360595703125
2002-01-20,3313.24,3636.947265625,3800.985107421875,3835.70703125,3845.810302734375,3852.199462890625,3891.035888671875
2002-01-21,3283.058,3621.14208984375,3767.433837890625,3794.479248046875,3802.5791015625,3807.831298828125,3842.375
2002-01-22,3261.2466,3628.512939453125,3747.89013671875,3762.352783203125,3767.41357421875,3770.55224609375,3799.09619140625
2002-01-23,3254.096,3650.92822265625,3749.239013671875,3745.73681640625,3746.22509765625,3746.47216796875,3763.771484375
2002-01-24,3265.0713,3676.30419921875,3770.85595703125,3750.224853515625,3745.719970703125,3742.626220703125,3744.21435546875
2002-01-25,3293.433,3697.6123046875,3801.755126953125,3769.85302734375,3760.54052734375,3752.89501953125,3740.09130859375
2002-01-26,3338.7976,3727.461181640625,3836.527587890625,3797.9033203125,3785.50048828125,3773.90478515625,3747.977294921875
2002-01-27,3401.3774,3776.661865234375,3877.887939453125,3832.70263671875,3818.267333984375,3805.686279296875,3768.903076171875
2002-01-28,3484.5422,3838.0263671875,3928.8525390625,3874.7802734375,3857.7646484375,3842.285888671875,3798.809814453125
2002-01-29,3593.8691,3909.7666015625,3990.143798828125,3928.171142578125,3908.984619140625,3893.53857421875,3839.507080078125
2002-01-30,3722.2498,4003.98681640625,4061.092529296875,3990.243408203125,3968.38232421875,3949.68994140625,3889.962158203125
2002-01-31,3853.3838,4130.6220703125,4153.55859375,4063.60986328125,4037.363525390625,4015.386962890625,3945.8134765625
2002-02-01,3985.6746,4277.0859375,4281.85986328125,4162.1650390625,4128.2548828125,4101.09912109375,4014.4873046875
2002-02-02,4148.1323,4418.02978515625,4441.30712890625,4289.9638671875,4245.54345703125,4210.251953125,4099.8642578125
2002-02-03,4391.74,4561.0126953125,4609.82861328125,4446.2587890625,4394.16357421875,4351.98291015625,4210.30224609375
2002-02-04,4748.827,4753.9228515625,4777.28955078125,4613.439453125,4559.78759765625,4515.40234375,4353.22265625
2002-02-05,5171.643,5040.87158203125,4969.04150390625,4788.2412109375,4732.26806640625,4686.5859375,4516.55322265625
2002-02-06,5529.134,5406.3251953125,5225.1669921875,4997.18701171875,4930.79541015625,4878.16357421875,4692.53076171875
2002-02-07,5708.7236,5756.48974609375,5546.89013671875,5270.095703125,5187.66748046875,5122.77587890625,4897.49365234375
2002-02-08,5691.871,5980.76806640625,5864.83349609375,5590.8193359375,5500.73486328125,5427.0126953125,5156.5361328125
2002-02-09,5535.134,6035.79541015625,6084.70361328125,5884.7236328125,5807.88330078125,5741.11376953125,5464.177734375
2002-02-10,5303.6035,5945.17138671875,6154.78271484375,6069.38134765625,6023.46826171875,5979.2451171875,5761.73876953125
