date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2012-01-01,4501.8096,4992.63671875,5240.6279296875,5284.32470703125,5292.32958984375,5294.98876953125,5309.26416015625
2012-01-02,4379.051,4874.0712890625,5148.1220703125,5214.77197265625,5229.8359375,5238.9951171875,5280.29931640625
2012-01-03,4260.1494,4749.103515625,5035.92724609375,5121.1357421875,5142.60400390625,5157.9609375,5221.0361328125
2012-01-04,4148.396,4628.12109375,4913.076171875,5009.50830078125,5035.466796875,5054.77197265625,5136.708984375
2012-01-05,4047.9678,4523.4013671875,4790.32763671875,4887.87548828125,4915.37060546875,4935.76123046875,5029.11474609375
2012-01-06,3965.475,4448.806640625,4681.1533203125,4768.9306640625,4795.00048828125,4814.9462890625,4909.37353515625
2012-01-07,3904.3665,4408.65673828125,4599.37060546875,4665.8525390625,4687.09619140625,4703.826171875,4791.1181640625
2012-01-08,3859.2869,4391.62060546875,4552.70751953125,4590.1904296875,4603.48876953125,4613.787109375,4683.875
2012-01-09,3822.141,4379.60546875,4537.611328125,4547.326171875,4551.93115234375,4556.0068359375,4600.51416015625
2012-01-10,3792.3254,4358.9228515625,4542.02685546875,4533.669921875,4531.30908203125,4529.71826171875,4548.68505859375
2012-01-11,3771.0342,4321.63134765625,4547.25732421875,4536.6474609375,4531.27587890625,4526.36328125,4524.572265625
2012-01-12,3756.4595,4270.0673828125,4534.09375,4536.32568359375,4532.55859375,4527.4404296875,4518.59912109375
2012-01-13,3744.8286,4215.33935546875,4497.36669921875,4518.12451171875,4519.150390625,4517.37158203125,4514.982421875
2012-01-14,3733.0073,4166.28955078125,4445.34228515625,4480.44921875,4486.61865234375,4489.220703125,4500.99169921875
2012-01-15,3721.4126,4125.2822265625,4388.81640625,4429.4580078125,4438.587890625,4443.7548828125,4470.17724609375
2012-01-16,3712.857,4091.25927734375,4335.94091796875,4374.509765625,4384.00537109375,4389.9482421875,4424.30224609375
2012-01-17,3712.2827,4062.568603515625,4289.98974609375,4323.03662109375,4331.2548828125,4336.35693359375,4371.458984375
2012-01-18,3728.9167,4042.29833984375,4251.53466796875,4278.08154296875,4284.33740234375,4287.64404296875,4318.453125
2012-01-19,3771.29,4037.390380859375,4221.51025390625,4240.818359375,4245.11181640625,4247.18115234375,4271.68994140625
2012-01-20,3841.5515,4060.1875,4205.9501953125,4213.53173828125,4215.142578125,4215.642578125,4233.41943359375
2012-01-21,3927.3955,4121.4365234375,4215.240234375,4202.55322265625,4199.50341796875,4197.03173828125,4204.91552734375
2012-01-22,4005.29,4216.8876953125,4259.31591796875,4216.59716796875,4205.75390625,4197.4052734375,4188.7841796875
2012-01-23,4056.4766,4326.2724609375,4341.1162109375,4264.77783203125,4243.875,4227.56494140625,4192.5068359375
2012-01-24,4075.3167,4419.45068359375,4449.44970703125,4347.94189453125,4317.6708984375,4293.48193359375,4226.73876953125
2012-01-25,4070.1172,4471.34423828125,4559.68310546875,4453.4453125,4418.34130859375,4389.19970703125,4295.36474609375
