date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
1983-01-01,5546.1787,5834.615234375,5985.69384765625,5912.26611328125,5887.26416015625,5865.7265625,5785.4609375
1983-01-02,5566.088,5899.173828125,6056.5126953125,5990.59716796875,5966.86962890625,5946.56689453125,5869.884765625
1983-01-03,5518.4766,5925.6708984375,6102.2041015625,6054.1494140625,6034.05712890625,6015.96875,5945.857421875
1983-01-04,5423.7856,5899.33837890625,6110.8828125,6090.69677734375,6077.83984375,6065.0361328125,6010.46044921875
1983-01-05,5314.1763,5825.32421875,6075.5146484375,6088.71435546875,6085.44970703125,6079.88037109375,6051.02978515625
1983-01-06,5219.4937,5726.5849609375,6002.37109375,6045.02685546875,6051.443359375,6053.71240234375,6055.81201171875
1983-01-07,5156.641,5628.5146484375,5909.4462890625,5968.91650390625,5982.17578125,5990.28564453125,6020.724609375
1983-01-08,5123.5186,5549.05078125,5816.375,5877.716796875,5893.41943359375,5903.96484375,5952.4423828125
1983-01-09,5098.1416,5493.21923828125,5737.34912109375,5789.6484375,5804.0224609375,5814.48681640625,5867.41064453125
1983-01-10,5051.986,5448.3740234375,5674.873046875,5715.49951171875,5726.63916015625,5734.8740234375,5782.0810546875
1983-01-11,4965.824,5394.15380859375,5619.89501953125,5654.82421875,5663.42236328125,5669.75146484375,5707.3779296875
1983-01-12,4836.828,5315.8896484375,5557.12939453125,5597.31494140625,5606.005859375,5611.81591796875,5644.3330078125
1983-01-13,4677.5776,5209.80517578125,5474.26123046875,5528.611328125,5540.236328125,5547.302734375,5583.2734375
1983-01-14,4504.987,5077.4794921875,5369.37060546875,5441.18994140625,5457.6474609375,5468.3896484375,5514.06640625
1983-01-15,4333.0356,4923.85791015625,5244.06640625,5333.17919921875,5354.96826171875,5369.943359375,5431.3759765625
1983-01-16,4172.341,4764.9716796875,5103.7412109375,5206.34033203125,5232.74560546875,5251.5068359375,5329.7314453125
1983-01-17,4030.4377,4617.8798828125,4959.50244140625,5068.5615234375,5098.14794921875,5120.35205078125,5210.5771484375
1983-01-18,3909.8103,4485.89794921875,4818.73876953125,4927.044921875,4957.30322265625,4979.6494140625,5079.18408203125
1983-01-19,3809.1265,4364.97216796875,4685.8828125,4789.04931640625,4818.21337890625,4840.1962890625,4940.39306640625
1983-01-20,3722.376,4252.50048828125,4560.896484375,4658.53759765625,4686.021484375,4706.41650390625,4803.0830078125
1983-01-21,3641.9937,4148.44873046875,4442.62451171875,4534.9375,4560.734375,4579.86962890625,4671.46484375
1983-01-22,3563.791,4055.526123046875,4332.57666015625,4418.65673828125,4442.6953125,4460.45556640625,4546.921875
1983-01-23,3488.2568,3973.01025390625,4232.54248046875,4310.82470703125,4332.6875,4348.57861328125,4429.08203125
1983-01-24,3418.521,3896.77001953125,4143.72021484375,4213.0361328125,4232.3447265625,4246.26025390625,4319.041015625
1983-01-25,3356.3413,3821.630126953125,4064.2822265625,4125.84033203125,4142.57763671875,4154.4052734375,4218.7236328125
1983-01-26,3303.2078,3747.53173828125,3990.073974609375,4046.572265625,4061.35986328125,4071.5458984375,4128.64599609375
1983-01-27,3260.7856,3680.201171875,3920.3828125,3972.89306640625,3986.367919921875,3995.44677734375,4046.91552734375
1983-01-28,3230.893,3624.75048828125,3856.236328125,3904.2177734375,3916.43310546875,3924.61865234375,3971.634033203125
1983-01-29,3212.8425,3583.52880859375,3799.5390625,3841.224853515625,3851.80517578125,3858.64990234375,3901.30078125
1983-01-30,3204.9375,3554.732177734375,3753.635009765625,3787.087158203125,3795.740234375,3802.076171875,3838.03759765625
1983-01-31,3202.096,3535.423583984375,3716.74755859375,3742.055908203125,3748.171630859375,3751.7880859375,3782.390869140625
1983-02-01,3203.131,3529.050048828125,3687.685302734375,3704.388916015625,3707.695556640625,3708.673583984375,3731.417236328125
1983-02-02,3215.283,3548.518310546875,3670.984130859375,3672.17919921875,3671.6826171875,3671.520751953125,3686.19580078125
1983-02-03,3241.0793,3593.4931640625,3676.217041015625,3656.1572265625,3649.2978515625,3643.5283203125,3645.376953125
1983-02-04,3268.5935,3639.6357421875,3707.73193359375,3663.287109375,3649.277587890625,3637.84716796875,3617.01171875
1983-02-05,3281.9006,3663.55078125,3755.364013671875,3694.35888671875,3673.92041015625,3657.264892578125,3612.47802734375
1983-02-06,3277.8384,3661.723388671875,3798.271240234375,3738.078125,3714.91748046875,3695.05712890625,3632.12939453125
