date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2015-01-01,4656.2886,5203.40625,5514.34326171875,5594.52197265625,5614.39794921875,5626.87158203125,5672.06689453125
2015-01-02,4530.7085,5065.552734375,5384.36962890625,5481.943359375,5507.78515625,5525.46337890625,5603.73583984375
2015-01-03,4418.549,4931.00244140625,5245.63037109375,5351.4521484375,5380.51025390625,5400.66650390625,5494.94287109375
2015-01-04,4318.6865,4806.6474609375,5109.5478515625,5216.33251953125,5246.85302734375,5269.14892578125,5369.70458984375
2015-01-05,4225.253,4692.1064453125,4980.3798828125,5083.35693359375,5113.36279296875,5135.435546875,5239.068359375
2015-01-06,4133.166,4587.841796875,4859.66796875,4956.10009765625,4984.3408203125,5005.15380859375,5105.49658203125
2015-01-07,4041.5945,4502.64697265625,4751.44287109375,4839.09716796875,4865.1884765625,4884.947265625,4977.296875
2015-01-08,3958.365,4442.34814453125,4661.54248046875,4735.07763671875,4757.71728515625,4774.56494140625,4858.9931640625
2015-01-09,3889.3972,4395.84130859375,4596.89501953125,4649.8271484375,4667.01220703125,4679.96728515625,4751.72314453125
2015-01-10,3823.83,4341.17626953125,4552.8154296875,4587.62158203125,4598.65771484375,4606.625,4661.36962890625
2015-01-11,3751.8872,4267.60986328125,4512.01416015625,4541.587890625,4548.9609375,4553.5625,4591.27392578125
2015-01-12,3678.5022,4178.69873046875,4457.88818359375,4496.6953125,4504.78857421875,4509.2421875,4538.59521484375
2015-01-13,3614.358,4083.33056640625,4383.90625,4438.771484375,4450.81982421875,4457.83251953125,4491.53369140625
2015-01-14,3566.1025,3992.469482421875,4294.78369140625,4363.25927734375,4379.84033203125,4390.52685546875,4436.61376953125
2015-01-15,3530.4744,3915.352294921875,4201.12451171875,4275.22900390625,4294.6767578125,4307.91796875,4367.060546875
2015-01-16,3498.243,3854.03759765625,4113.34912109375,4184.0048828125,4203.65576171875,4217.45849609375,4284.23828125
2015-01-17,3463.285,3803.632080078125,4037.21533203125,4098.8935546875,4116.515625,4128.98876953125,4195.2958984375
2015-01-18,3427.7505,3758.780517578125,3972.547607421875,4024.9853515625,4039.94091796875,4050.865478515625,4110.56494140625
2015-01-19,3399.103,3717.451904296875,3915.126220703125,3960.83251953125,3973.3583984375,3981.9931640625,4034.414306640625
2015-01-20,3387.9915,3683.084228515625,3863.334716796875,3903.673095703125,3914.407470703125,3921.837646484375,3966.80322265625
2015-01-21,3402.4229,3662.874755859375,3819.12744140625,3852.76171875,3861.678466796875,3867.458251953125,3906.93994140625
