date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
1979-01-02,3653.7896,4044.23828125,4242.66455078125,4288.77001953125,4301.818359375,4311.38232421875,4366.6171875
1979-01-03,3615.439,3987.957763671875,4182.9658203125,4227.10205078125,4238.64697265625,4246.7216796875,4295.203125
1979-01-04,3575.5427,3934.149169921875,4124.54443359375,4167.55419921875,4178.6044921875,4186.10498046875,4229.44775390625
1979-01-05,3532.4902,3882.362548828125,4068.24609375,4109.5478515625,4120.10986328125,4127.248046875,4168.158203125
1979-01-06,3484.7007,3831.01220703125,4014.141357421875,4053.7509765625,4063.775634765625,4070.681884765625,4109.60009765625
1979-01-07,3431.969,3777.4638671875,3960.395751953125,3999.470703125,4009.0419921875,4015.29296875,4053.001953125
1979-01-08,3375.756,3720.976318359375,3905.24365234375,3945.34521484375,3954.927734375,3961.230224609375,3997.8310546875
1979-01-09,3318.6711,3662.730224609375,3847.78076171875,3889.991455078125,3900.0009765625,3906.45556640625,3943.323974609375
1979-01-10,3263.7026,3603.854736328125,3788.27197265625,3832.500244140625,3843.078857421875,3849.897705078125,3888.048583984375
1979-01-11,3213.2559,3545.235595703125,3727.8115234375,3773.215576171875,3784.227294921875,3791.48828125,3831.498779296875
1979-01-12,3168.4807,3488.52099609375,3667.23681640625,3712.960693359375,3724.150390625,3731.575439453125,3773.07373046875
1979-01-13,3129.1448,3436.1787109375,3608.656982421875,3652.99755859375,3663.974853515625,3671.24072265625,3713.15283203125
1979-01-14,3094.739,3390.27001953125,3554.272216796875,3595.3837890625,3605.661376953125,3612.56591796875,3653.403076171875
1979-01-15,3063.011,3351.642822265625,3505.91796875,3541.948486328125,3550.945556640625,3557.01513671875,3595.6591796875
1979-01-16,3031.151,3317.682861328125,3464.40576171875,3494.4521484375,3501.71044921875,3506.3916015625,3540.92578125
1979-01-17,2997.101,3284.953857421875,3428.115478515625,3453.045654296875,3458.54931640625,3461.74609375,3490.6337890625
1979-01-18,2960.1392,3251.435302734375,3394.295166015625,3416.074951171875,3420.167724609375,3422.109619140625,3445.94189453125
1979-01-19,2920.603,3216.5771484375,3360.57470703125,3381.60302734375,3384.9990234375,3386.330078125,3406.264892578125
1979-01-20,2879.3933,3179.828369140625,3324.779052734375,3347.051025390625,3350.33642578125,3350.934326171875,3369.51171875
1979-01-21,2840.9883,3144.3076171875,3287.982177734375,3311.73583984375,3315.5625,3316.783203125,3334.18310546875
1979-01-22,2807.0112,3113.791259765625,3251.30810546875,3275.980712890625,3280.2509765625,3281.777587890625,3299.984619140625
1979-01-23,2780.9404,3091.271728515625,3217.973388671875,3241.183349609375,3245.648681640625,3248.04345703125,3265.758056640625
1979-01-24,2766.6736,3081.31005859375,3190.818359375,3209.00537109375,3212.6376953125,3214.130126953125,3232.26025390625
1979-01-25,2765.535,3085.932861328125,3174.112060546875,3181.9111328125,3183.080322265625,3182.663818359375,3198.5390625
1979-01-26,2777.289,3101.594482421875,3172.242431640625,3165.606201171875,3162.9111328125,3159.638671875,3167.816650390625
1979-01-27,2798.5142,3119.09814453125,3184.1220703125,3163.370361328125,3156.274169921875,3149.6142578125,3145.74560546875
1979-01-28,2822.8596,3130.274658203125,3203.222412109375,3173.8212890625,3163.134521484375,3153.57861328125,3136.142578125
1979-01-29,2843.019,3132.880615234375,3221.41259765625,3191.052734375,3178.773193359375,3167.454833984375,3139.37451171875
