date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2006-01-01,3766.3445,4203.7421875,4430.67138671875,4498.54345703125,4518.21142578125,4532.4111328125,4663.45361328125
2006-01-02,3705.9736,4143.8115234375,4370.18408203125,4433.13916015625,4449.576171875,4461.505859375,4582.63671875
2006-01-03,3643.728,4079.191162109375,4307.4462890625,4368.51708984375,4384.29052734375,4395.20654296875,4505.7080078125
2006-01-04,3582.954,4011.871337890625,4240.9091796875,4302.11767578125,4318.3720703125,4329.541015625,4432.255859375
2006-01-05,3526.4612,3945.166748046875,4171.97998046875,4233.3955078125,4250.2109375,4261.81640625,4359.48828125
2006-01-06,3477.2268,3881.940185546875,4103.21484375,4163.76513671875,4180.75048828125,4192.81982421875,4285.93701171875
2006-01-07,3437.4653,3824.358642578125,4036.63720703125,4094.314453125,4111.19140625,4123.21044921875,4211.650390625
2006-01-08,3406.9255,3774.173095703125,3974.152099609375,4028.195068359375,4044.09814453125,4055.76904296875,4138.12939453125
2006-01-09,3382.7002,3731.96435546875,3917.57861328125,3966.578857421875,3981.048828125,3991.410400390625,4066.65771484375
2006-01-10,3360.9624,3696.375244140625,3867.988525390625,3910.6982421875,3923.3173828125,3932.22216796875,3998.74853515625
2006-01-11,3338.557,3664.940673828125,3825.216552734375,3861.646728515625,3872.278076171875,3879.704345703125,3937.12109375
2006-01-12,3313.893,3635.04150390625,3787.515380859375,3818.87109375,3827.673095703125,3833.549560546875,3882.311279296875
2006-01-13,3287.1223,3605.046630859375,3752.859619140625,3780.79541015625,3788.189453125,3792.86962890625,3834.063720703125
2006-01-14,3257.9866,3574.471435546875,3719.556640625,3745.75390625,3752.244384765625,3755.999755859375,3791.357177734375
2006-01-15,3226.606,3544.016845703125,3686.48291015625,3712.15771484375,3718.285400390625,3721.765625,3752.70703125
2006-01-16,3193.3066,3516.77880859375,3654.149658203125,3678.949951171875,3684.8046875,3687.921142578125,3716.531982421875
2006-01-17,3159.9414,3497.29736328125,3624.849609375,3646.848388671875,3652.070068359375,3654.59375,3681.396240234375
2006-01-18,3129.2402,3485.595947265625,3601.9326171875,3618.2841796875,3622.21923828125,3623.916259765625,3647.7236328125
2006-01-19,3104.3013,3472.65234375,3586.086669921875,3595.609130859375,3597.53662109375,3597.665771484375,3616.74951171875
2006-01-20,3087.3982,3453.86279296875,3573.57373046875,3578.796630859375,3578.824462890625,3577.21826171875,3590.1748046875
2006-01-21,3078.5325,3436.5185546875,3560.705810546875,3565.166259765625,3564.37744140625,3561.998779296875,3569.561767578125
2006-01-22,3076.1377,3430.082275390625,3548.89501953125,3552.19189453125,3551.153076171875,3548.43798828125,3553.458740234375
2006-01-23,3078.3076,3436.005615234375,3543.443115234375,3541.501220703125,3539.513671875,3536.3125,3539.533203125
2006-01-24,3082.76,3448.857177734375,3546.495849609375,3536.894775390625,3532.899169921875,3528.236328125,3527.690673828125
2006-01-25,3088.6074,3462.591552734375,3556.908935546875,3540.46826171875,3534.321533203125,3528.40185546875,3521.177734375
2006-01-26,3098.4568,3471.278564453125,3570.24951171875,3550.15966796875,3542.28515625,3534.3935546875,3520.931640625
2006-01-27,3116.3208,3473.869384765625,3582.341064453125,3561.8828125,3553.229736328125,3544.447509765625,3525.714111328125
2006-01-28,3143.2969,3475.078369140625,3591.85400390625,3573.003662109375,3564.479736328125,3555.71044921875,3534.82421875
2006-01-29,3175.9783,3478.826416015625,3599.112548828125,3582.047119140625,3573.979736328125,3565.413330078125,3545.0234375
2006-01-30,3208.1882,3485.4921875,3605.0302734375,3589.05908203125,3581.377685546875,3573.169677734375,3553.968505859375
2006-01-31,3233.6973,3493.1396484375,3609.99462890625,3594.846923828125,3587.4033203125,3579.3955078125,3561.26318359375
2006-02-01,3248.014,3498.62353515625,3613.115966796875,3599.45654296875,3592.29296875,3584.358642578125,3567.034912109375
2006-02-02,3248.746,3498.830322265625,3611.693115234375,3597.27099609375,3589.58447265625,3581.614990234375,3567.12451171875
2006-02-03,3235.6487,3491.43359375,3603.87646484375,3592.3369140625,3584.148193359375,3575.755859375,3560.380126953125
2006-02-04,3212.1575,3475.61181640625,3589.136474609375,3583.3134765625,3576.4267578125,3568.86767578125,3553.18408203125
2006-02-05,3184.469,3452.80419921875,3567.577880859375,3568.248779296875,3563.2255859375,3557.170166015625,3544.873779296875
2006-02-06,3158.7268,3427.6171875,3540.1767578125,3546.85888671875,3543.784912109375,3539.185791015625,3532.373779296875
2006-02-07,3140.2205,3407.265869140625,3509.6796875,3519.673583984375,3517.9853515625,3514.46484375,3513.69921875
2006-02-08,3131.6099,3397.412841796875,3482.095458984375,3490.054443359375,3488.553466796875,3485.40185546875,3488.57373046875
2006-02-09,3131.762,3396.169189453125,3462.724853515625,3463.533447265625,3460.534423828125,3456.375244140625,3459.514892578125
2006-02-10,3135.0986,3396.998779296875,3452.2392578125,3444.2431640625,3438.740234375,3432.715576171875,3430.823974609375
2006-02-11,3134.6558,3395.649169921875,3448.1943359375,3433.769287109375,3425.90185546875,3418.15869140625,3407.97900390625
2006-02-12,3125.3782,3390.748291015625,3445.919677734375,3429.087890625,3419.874267578125,3410.741455078125,3393.56103515625
2006-02-13,3106.7288,3382.040283203125,3442.13525390625,3425.7275390625,3416.1376953125,3406.449462890625,3385.290283203125
2006-02-14,3079.434,3368.896240234375,3435.807373046875,3421.201416015625,3411.946044921875,3402.516357421875,3380.357666015625
2006-02-15,3043.363,3348.697509765625,3426.466796875,3415.11767578125,3406.7158203125,3398.2353515625,3375.986083984375
2006-02-16,2997.7834,3317.722900390625,3411.021484375,3405.140380859375,3397.801513671875,3389.119873046875,3369.822021484375
2006-02-17,2944.708,3277.317626953125,3386.21484375,3388.8037109375,3383.721923828125,3377.212158203125,3359.965576171875
