date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
2016-01-01,3986.7417,4366.728515625,4589.5263671875,4640.05517578125,4657.02294921875,4668.60009765625,4736.56787109375
2016-01-02,3963.9116,4343.78125,4544.919921875,4580.03173828125,4591.720703125,4599.59228515625,4656.97314453125
2016-01-03,3923.4646,4322.1513671875,4509.1787109375,4534.6875,4542.14697265625,4546.10791015625,4588.5966796875
2016-01-04,3866.4355,4295.29736328125,4476.59716796875,4498.45703125,4503.990234375,4506.525390625,4535.49267578125
2016-01-05,3796.735,4254.78564453125,4441.28515625,4464.91552734375,4470.1474609375,4472.04736328125,4494.05078125
2016-01-06,3716.5742,4193.15283203125,4395.9697265625,4427.27685546875,4433.8740234375,4436.41064453125,4457.47265625
2016-01-07,3628.082,4111.56591796875,4334.98974609375,4378.92724609375,4388.55126953125,4393.1064453125,4419.267578125
2016-01-08,3535.1748,4016.513671875,4257.841796875,4315.93017578125,4329.65478515625,4337.4501953125,4373.513671875
2016-01-09,3444.1077,3916.353271484375,4168.72509765625,4238.390625,4256.0390625,4267.123046875,4315.892578125
2016-01-10,3361.013,3819.40869140625,4074.25244140625,4150.66796875,4171.11279296875,4184.75341796875,4244.90283203125
2016-01-11,3288.4192,3733.933349609375,3980.80517578125,4058.319580078125,4079.9912109375,4094.885986328125,4162.84228515625
2016-01-12,3225.9666,3667.310791015625,3894.945068359375,3966.956787109375,3987.866455078125,4002.19970703125,4073.58837890625
2016-01-13,3172.6648,3617.050048828125,3823.62060546875,3883.77685546875,3902.03662109375,3914.8984375,3983.09375
2016-01-14,3126.4465,3570.0048828125,3768.26220703125,3814.627197265625,3828.928955078125,3838.864990234375,3898.52734375
2016-01-15,3085.2417,3517.63525390625,3722.30615234375,3759.219482421875,3769.849853515625,3776.605224609375,3824.43896484375
2016-01-16,3049.0632,3463.031005859375,3677.58447265625,3711.86328125,3720.571044921875,3725.41455078125,3762.679931640625
2016-01-17,3020.881,3413.573974609375,3630.5732421875,3666.122802734375,3674.632080078125,3679.068359375,3710.738037109375
2016-01-18,3003.305,3374.436279296875,3583.447509765625,3619.383544921875,3628.19580078125,3632.919677734375,3663.577880859375
2016-01-19,2996.8555,3348.88720703125,3540.71435546875,3573.015625,3581.314697265625,3585.654296875,3616.963134765625
2016-01-20,2998.0332,3336.911376953125,3508.968017578125,3531.805908203125,3538.104736328125,3541.250732421875,3570.289306640625
2016-01-21,3002.5154,3334.27099609375,3493.7119140625,3502.93896484375,3505.981689453125,3507.67529296875,3529.051025390625
2016-01-22,3005.1433,3341.326904296875,3493.470947265625,3489.030517578125,3488.028076171875,3486.544677734375,3498.08349609375
2016-01-23,3002.515,3363.457763671875,3506.07373046875,3488.278076171875,3483.010986328125,3477.79931640625,3477.372802734375
2016-01-24,2995.8633,3395.139404296875,3532.9951171875,3500.9130859375,3491.327392578125,3482.724365234375,3468.6484375
2016-01-25,2988.794,3418.636962890625,3573.234375,3528.074951171875,3514.160400390625,3502.09912109375,3473.665283203125
2016-01-26,2983.6023,3422.970458984375,3617.22216796875,3566.677490234375,3549.66796875,3534.694091796875,3492.952392578125
2016-01-27,2979.9888,3410.468017578125,3650.984619140625,3607.558837890625,3590.569580078125,3574.9453125,3524.63232421875
2016-01-28,2976.3875,3388.110595703125,3662.6708984375,3637.48095703125,3624.213623046875,3610.404296875,3562.131591796875
2016-01-29,2972.1814,3363.76904296875,3650.991455078125,3647.178955078125,3640.0556640625,3631.2998046875,3595.318115234375
2016-01-30,2966.389,3343.30712890625,3623.23828125,3636.154296875,3634.990234375,3631.088623046875,3614.078857421875
2016-01-31,2957.739,3327.28759765625,3588.960205078125,3610.090087890625,3612.82568359375,3612.51220703125,3613.0595703125
2016-02-01,2945.2585,3313.26220703125,3556.711669921875,3577.931884765625,3581.972412109375,3583.370361328125,3595.7763671875
2016-02-02,2926.7488,3296.55224609375,3527.626220703125,3542.1298828125,3544.4423828125,3544.90380859375,3563.0927734375
2016-02-03,2901.1116,3273.81982421875,3497.145751953125,3509.815673828125,3510.01123046875,3508.599365234375,3522.04296875
2016-02-04,2871.1453,3247.9990234375,3462.157958984375,3477.95361328125,3478.3505859375,3476.899658203125,3485.155029296875
2016-02-05,2842.1885,3226.910400390625,3424.230224609375,3442.58740234375,3443.853515625,3442.8642578125,3451.94873046875
2016-02-06,2819.8196,3218.988525390625,3391.30224609375,3405.824462890625,3406.863525390625,3405.898681640625,3417.103271484375
2016-02-07,2809.3914,3220.968994140625,3373.09716796875,3375.120361328125,3373.752685546875,3371.339599609375,3380.58740234375
2016-02-08,2815.346,3222.3837890625,3373.65283203125,3358.781982421875,3353.012939453125,3347.809814453125,3347.992919921875
2016-02-09,2836.1277,3221.43798828125,3385.14697265625,3358.130615234375,3347.55322265625,3337.83447265625,3325.24365234375
2016-02-10,2866.633,3227.502197265625,3399.1025390625,3368.166015625,3355.46728515625,3345.005126953125,3317.6064453125
2016-02-11,2902.8518,3252.9228515625,3412.99462890625,3381.541015625,3368.152587890625,3355.810791015625,3323.33935546875
2016-02-12,2944.7703,3305.953125,3433.886474609375,3396.103271484375,3381.619140625,3368.742919921875,3332.59814453125
2016-02-13,2995.656,3383.82568359375,3473.102783203125,3419.721435546875,3402.157958984375,3387.601318359375,3346.709228515625
2016-02-14,3054.3928,3472.879638671875,3535.739990234375,3460.603759765625,3437.018310546875,3417.424072265625,3365.724365234375
2016-02-15,3114.1465,3554.112548828125,3618.43994140625,3522.992919921875,3492.670166015625,3467.640869140625,3396.56640625
2016-02-16,3169.5342,3612.15869140625,3707.98876953125,3604.085693359375,3569.103759765625,3540.2841796875,3448.343017578125
2016-02-17,3222.866,3648.645751953125,3782.95654296875,3689.273681640625,3654.171630859375,3623.425048828125,3519.3515625
2016-02-18,3289.5212,3681.9677734375,3832.324951171875,3760.127685546875,3729.990478515625,3702.48291015625,3599.34814453125
2016-02-19,3394.097,3735.769287109375,3865.236328125,3809.54443359375,3785.47802734375,3762.776611328125,3674.107421875
2016-02-20,3547.025,3825.86279296875,3903.94873046875,3846.5869140625,3825.00244140625,3805.1748046875,3732.836181640625
2016-02-21,3727.8044,3954.797119140625,3969.5048828125,3891.148681640625,3866.02880859375,3844.150390625,3776.611083984375
2016-02-22,3904.174,4111.5986328125,4072.5732421875,3962.063720703125,3928.623779296875,3900.78173828125,3818.892333984375
2016-02-23,4074.2073,4289.56494140625,4212.1201171875,4069.1396484375,4025.7041015625,3990.510498046875,3881.141845703125
2016-02-24,4267.8115,4500.958984375,4387.75244140625,4213.79296875,4160.73046875,4117.72802734375,3976.630126953125
2016-02-25,4505.5933,4758.9580078125,4610.5517578125,4397.91845703125,4334.1748046875,4282.50244140625,4108.931640625
2016-02-26,4755.2295,5061.1669921875,4896.97021484375,4634.87646484375,4557.39306640625,4496.46044921875,4284.2099609375
2016-02-27,4952.3506,5347.36767578125,5233.57763671875,4933.86279296875,4841.966796875,4768.7255859375,4511.4990234375
2016-02-28,5067.0093,5535.74755859375,5549.8447265625,5267.1435546875,5171.8466796875,5093.35546875,4796.5546875
2016-02-29,5120.6953,5610.857421875,5765.044921875,5561.302734375,5482.3056640625,5413.26953125,5121.357421875
2016-03-01,5143.6226,5611.15234375,5855.54443359375,5741.87353515625,5688.3427734375,5639.39599609375,5410.78759765625
2016-03-02,5137.182,5579.28515625,5854.94775390625,5812.060546875,5781.7158203125,5752.55322265625,5598.60400390625
2016-03-03,5098.9604,5532.96142578125,5809.63671875,5806.689453125,5793.45703125,5778.8935546875,5696.373046875
2016-03-04,5071.176,5475.4140625,5744.23876953125,5760.25830078125,5754.93896484375,5748.53369140625,5714.45947265625
2016-03-05,5151.233,5438.68359375,5670.8154296875,5693.87646484375,5692.38671875,5688.60107421875,5678.0654296875
2016-03-06,5435.463,5505.935546875,5622.1328125,5626.04736328125,5622.3642578125,5617.82763671875,5612.13525390625
2016-03-07,5897.641,5774.34326171875,5672.6162109375,5603.02685546875,5585.27001953125,5571.9609375,5547.66357421875
2016-03-08,6341.8027,6237.47265625,5907.65869140625,5698.3056640625,5646.17138671875,5608.78662109375,5519.453125
2016-03-09,6575.0044,6724.3857421875,6335.09912109375,5979.912109375,5881.0009765625,5806.83837890625,5590.59326171875
2016-03-10,6570.7993,7036.75439453125,6816.39013671875,6419.09130859375,6290.6044921875,6188.16796875,5831.6162109375
2016-03-11,6409.82,7111.0244140625,7156.82373046875,6859.625,6744.2734375,6645.79296875,6234.47802734375
2016-03-12,6173.54,7006.529296875,7267.89306640625,7135.7763671875,7065.541015625,6999.2958984375,6664.29296875
2016-03-13,5914.3354,6814.74169921875,7187.80615234375,7195.115234375,7172.03125,7143.751953125,6956.61279296875
2016-03-14,5670.923,6604.90234375,7004.140625,7092.15771484375,7101.28076171875,7101.71044921875,7052.3076171875
2016-03-15,5495.4023,6426.349609375,6793.5810546875,6911.31884765625,6936.5439453125,6952.60107421875,6993.70849609375
2016-03-16,5427.434,6316.638671875,6606.18310546875,6710.740234375,6736.564453125,6755.07421875,6835.05419921875
2016-03-17,5454.0806,6263.17333984375,6476.3486328125,6539.07080078125,6555.37890625,6567.66064453125,6639.0361328125
2016-03-18,5501.0415,6231.3779296875,6407.6875,6426.85986328125,6429.64501953125,6431.732421875,6469.71630859375
2016-03-19,5484.1465,6190.60498046875,6374.2236328125,6364.91455078125,6356.62890625,6348.4365234375,6345.9296875
2016-03-20,5388.292,6112.4853515625,6342.76611328125,6331.02978515625,6318.857421875,6307.02734375,6275.8251953125
2016-03-21,5268.416,6002.287109375,6281.3486328125,6292.0185546875,6284.3935546875,6276.6494140625,6248.0087890625
2016-03-22,5205.5796,5921.13037109375,6190.90771484375,6224.33984375,6224.404296875,6221.25732421875,6204.64013671875
2016-03-23,5298.904,5966.05517578125,6119.1064453125,6137.62890625,6137.83251953125,6135.48291015625,6127.0888671875
2016-03-24,5711.317,6233.2626953125,6158.138671875,6095.00732421875,6079.68505859375,6068.1962890625,6047.6513671875
2016-03-25,6567.35,6743.4609375,6403.95361328125,6188.98486328125,6136.03076171875,6097.8916015625,6008.72314453125
2016-03-26,7717.9136,7492.15087890625,6902.09814453125,6500.42138671875,6393.17138671875,6313.83837890625,6084.1865234375
2016-03-27,8808.417,8436.4130859375,7661.6728515625,7078.7177734375,6913.0078125,6786.5390625,6368.90185546875
2016-03-28,9542.265,9370.0888671875,8610.1259765625,7915.9677734375,7704.49462890625,7539.2314453125,6935.60205078125
2016-03-29,9793.963,10042.9013671875,9535.69921875,8884.3095703125,8667.296875,8492.041015625,7778.240234375
2016-03-30,9703.551,10386.2080078125,10204.8466796875,9741.828125,9570.1201171875,9424.427734375,8754.640625
2016-03-31,9654.734,10613.67578125,10581.515625,10308.2763671875,10200.17578125,10105.6337890625,9619.4345703125
2016-04-01,9675.803,10811.8837890625,10854.880859375,10670.2548828125,10614.3037109375,10584.09765625,10238.1279296875
2016-04-02,9430.484,10856.748046875,11075.8603515625,10945.2529296875,10913.0947265625,10904.3642578125,10713.6689453125
2016-04-03,8990.89,10618.576171875,11128.73828125,11103.73046875,11093.5390625,11091.962890625,11020.9052734375
2016-04-04,8594.035,10148.275390625,10905.125,11035.5673828125,11068.60546875,11096.9990234375,11162.37109375
2016-04-05,8293.937,9647.208984375,10476.49609375,10726.4326171875,10798.09375,10856.716796875,11085.880859375
2016-04-06,8066.833,9261.84765625,10013.4736328125,10280.158203125,10366.1669921875,10438.3359375,10806.32421875
2016-04-07,7926.0723,9051.5361328125,9650.86328125,9853.8525390625,9923.5537109375,9982.5712890625,10377.8740234375
