date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
1999-01-01,4240.4937,4666.28466796875,4912.076171875,4986.43212890625,5008.77490234375,5025.40673828125,5118.5087890625
1999-01-02,4162.022,4580.552734375,4822.57470703125,4894.31591796875,4914.87060546875,4930.3671875,5021.578125
1999-01-03,4084.6038,4495.64208984375,4732.689453125,4803.3564453125,4823.21240234375,4837.8837890625,4923.9560546875
1999-01-04,4008.6013,4413.27880859375,4643.70751953125,4713.8212890625,4733.43896484375,4747.92138671875,4829.30322265625
1999-01-05,3935.3108,4334.33447265625,4557.2041015625,4625.81494140625,4645.09375,4659.39697265625,4737.04736328125
1999-01-06,3866.53,4258.09033203125,4473.90380859375,4540.1337890625,4558.7421875,4572.4765625,4646.69140625
1999-01-07,3803.7095,4184.8505859375,4394.67578125,4458.26220703125,4476.2041015625,4489.86279296875,4559.57470703125
1999-01-08,3746.865,4115.54833984375,4319.0546875,4379.80908203125,4396.83642578125,4409.32275390625,4475.8017578125
1999-01-09,3694.2312,4051.02001953125,4247.23974609375,4304.341796875,4320.2119140625,4331.6796875,4393.43310546875
1999-01-10,3644.1387,3991.56689453125,4180.4423828125,4233.52734375,4248.22900390625,4259.02783203125,4315.419921875
1999-01-11,3594.3223,3936.167724609375,4118.21728515625,4167.521484375,4181.013671875,4190.7734375,4243.12255859375
1999-01-12,3543.079,3882.74609375,4059.48876953125,4105.67431640625,4118.07275390625,4126.99072265625,4175.53955078125
1999-01-13,3490.8352,3830.416015625,4002.901123046875,4047.105712890625,4058.73193359375,4067.054931640625,4112.267578125
1999-01-14,3439.725,3779.293701171875,3947.791748046875,3990.527587890625,4001.56396484375,4009.248046875,4052.207763671875
1999-01-15,3391.5398,3728.712646484375,3894.2041015625,3935.433837890625,3945.931640625,3953.081298828125,3994.253662109375
1999-01-16,3346.4746,3677.740478515625,3841.861572265625,3881.79931640625,3891.793701171875,3898.511962890625,3938.0390625
1999-01-17,3305.1687,3627.11181640625,3790.4140625,3829.499267578125,3839.108154296875,3845.450439453125,3883.447509765625
1999-01-18,3268.3716,3578.478759765625,3739.6083984375,3778.1279296875,3787.49365234375,3793.6328125,3830.4892578125
1999-01-19,3235.7256,3533.31689453125,3690.00537109375,3727.5517578125,3736.676025390625,3742.68603515625,3778.78466796875
1999-01-20,3206.3198,3492.482666015625,3642.920654296875,3678.505126953125,3687.178466796875,3692.93359375,3728.15234375
1999-01-21,3177.9966,3455.30859375,3598.99267578125,3631.893310546875,3639.829833984375,3644.988037109375,3678.729248046875
1999-01-22,3149.351,3420.41748046875,3557.909423828125,3587.99365234375,3595.031494140625,3599.449462890625,3630.898681640625
1999-01-23,3120.3545,3387.204833984375,3519.28466796875,3546.814697265625,3552.972900390625,3556.6953125,3585.451904296875
1999-01-24,3090.9014,3354.843505859375,3482.50390625,3507.927490234375,3513.281982421875,3516.201904296875,3542.585205078125
1999-01-25,3061.7349,3322.6181640625,3447.03271484375,3470.866943359375,3475.536865234375,3477.698974609375,3501.5927734375
1999-01-26,3033.6755,3290.483154296875,3412.170654296875,3435.1337890625,3439.366455078125,3441.085205078125,3462.741455078125
1999-01-27,3008.0413,3259.39892578125,3377.807861328125,3400.256591796875,3404.28271484375,3405.95458984375,3426.261474609375
1999-01-28,2985.7957,3231.088134765625,3344.793212890625,3366.341064453125,3370.19873046875,3371.85888671875,3391.516845703125
1999-01-29,2966.1228,3206.591064453125,3313.923095703125,3333.6484375,3337.083984375,3338.37841796875,3357.52880859375
1999-01-30,2949.5256,3186.99365234375,3286.11669921875,3302.843505859375,3305.490966796875,3306.123046875,3323.98095703125
1999-01-31,2936.8398,3174.066650390625,3263.15576171875,3275.3466796875,3276.8349609375,3276.66552734375,3291.966064453125
1999-02-01,2928.8062,3168.88427734375,3246.75048828125,3252.967529296875,3252.929931640625,3251.62158203125,3262.9697265625
