date,dis24_Noonkhawa,dis24_Chilmari,dis24_Bahadurabad,dis24_Sariakandi,dis24_Kazipur,dis24_Serajganj,dis24_Aricha
1995-01-01,3565.7778,3918.5341796875,4122.27587890625,4182.79443359375,4201.40576171875,4215.6572265625,4289.53759765625
1995-01-02,3520.7065,3871.34130859375,4060.745849609375,4111.98876953125,4127.35888671875,4139.49169921875,4206.5263671875
1995-01-03,3480.215,3838.089111328125,4006.459716796875,4049.824462890625,4062.2041015625,4071.350830078125,4128.44580078125
1995-01-04,3444.348,3821.7158203125,3964.2265625,3996.61962890625,4006.062744140625,4012.898193359375,4059.29736328125
1995-01-05,3408.9053,3806.479736328125,3937.162353515625,3956.1513671875,3961.725830078125,3965.64697265625,4000.83154296875
1995-01-06,3369.8088,3773.272705078125,3916.64990234375,3928.1982421875,3930.343994140625,3931.223388671875,3954.249267578125
1995-01-07,3327.844,3721.899658203125,3889.490966796875,3904.751708984375,3906.25390625,3906.116943359375,3919.880859375
1995-01-08,3287.219,3662.472412109375,3848.82177734375,3874.589111328125,3878.16455078125,3878.734375,3892.135498046875
1995-01-09,3250.4595,3603.264892578125,3796.974853515625,3832.574462890625,3839.1572265625,3841.941650390625,3861.52587890625
1995-01-10,3218.9465,3552.23388671875,3743.182373046875,3783.940673828125,3793.355224609375,3800.29931640625,3827.39794921875
1995-01-11,3186.4949,3510.904296875,3691.167724609375,3732.128662109375,3742.298095703125,3749.33642578125,3785.50634765625
1995-01-12,3148.689,3478.977783203125,3643.052734375,3679.414794921875,3688.571044921875,3694.109130859375,3732.8935546875
1995-01-13,3109.5134,3460.8798828125,3604.62841796875,3632.66748046875,3639.961669921875,3645.416748046875,3680.55029296875
1995-01-14,3073.9546,3450.820556640625,3579.1572265625,3595.96435546875,3600.2705078125,3602.90673828125,3632.57470703125
1995-01-15,3044.7727,3436.820556640625,3564.619384765625,3570.874755859375,3571.758056640625,3571.962158203125,3591.06787109375
1995-01-16,3020.9421,3414.23779296875,3554.502685546875,3555.28857421875,3553.625244140625,3551.42041015625,3560.37353515625
1995-01-17,3001.5198,3384.432861328125,3542.4169921875,3543.4228515625,3540.828857421875,3537.531005859375,3539.144287109375
1995-01-18,2989.6638,3350.824462890625,3524.950927734375,3529.7509765625,3527.5361328125,3523.79296875,3523.373046875
1995-01-19,2985.6687,3316.978515625,3500.57275390625,3511.508056640625,3510.8037109375,3508.49462890625,3509.503662109375
1995-01-20,2989.0063,3288.292236328125,3469.801513671875,3487.030029296875,3488.315673828125,3487.51513671875,3493.389892578125
1995-01-21,2997.1243,3272.1884765625,3437.806640625,3457.324462890625,3460.017333984375,3460.466796875,3471.607177734375
1995-01-22,3004.9312,3271.581787109375,3411.6904296875,3427.038818359375,3429.509033203125,3429.91015625,3444.41162109375
1995-01-23,3009.983,3289.596435546875,3398.0810546875,3402.693115234375,3402.9521484375,3401.957763671875,3414.811767578125
