,dis24
2003-05-09,16483.51
2003-05-10,16166.457
2003-05-11,16214.567
2003-05-12,16599.896
2003-05-13,17390.66
2003-05-14,18909.709
2003-05-15,21297.898
2003-05-16,23704.139
2003-05-17,24910.676
2003-05-18,24755.68
2003-05-19,23872.318
2003-05-20,22865.527
2003-05-21,22015.209
2003-05-22,21399.107
2003-05-23,20906.682
2003-05-24,20493.97
2003-05-25,20592.316
2003-05-26,21491.24
2003-05-27,23158.117
2003-05-28,25415.39
2003-05-29,27546.51
2003-05-30,29150.113
2003-05-31,30348.943
2003-06-01,31335.13
2003-06-02,32058.688
2003-06-03,32378.04
2003-06-04,32269.002
2003-06-05,31768.049
2003-06-06,30981.375
2003-06-07,30136.82
2003-06-08,29572.594
2003-06-09,29859.977
2003-06-10,30763.879
2003-06-11,31133.97
2003-06-12,31289.537
2003-06-13,32369.182
2003-06-14,35226.207
2003-06-15,39008.008
2003-06-16,42520.83
2003-06-17,45143.094
2003-06-18,46127.855
2003-06-19,46322.918
2003-06-20,47510.92
2003-06-21,49931.105
2003-06-22,51848.61
2003-06-23,51869.152
2003-06-24,50858.82
2003-06-25,50199.727
2003-06-26,49646.973
2003-06-27,47482.227
2003-06-28,45259.8
2003-06-29,46313.582
2003-06-30,50916.543
2003-07-01,55066.418
2003-07-02,61955.383
2003-07-03,72825.664
2003-07-04,79407.09
2003-07-05,82367.78
2003-07-06,87009.71
2003-07-07,87125.04
2003-07-08,81155.97
2003-07-09,75041.74
2003-07-10,74067.74
2003-07-11,80670.8
2003-07-12,84940.125
2003-07-13,83683.195
2003-07-14,84981.8
2003-07-15,89922.64
2003-07-16,92174.36
2003-07-17,89195.06
2003-07-18,83115.234
2003-07-19,76809.586
2003-07-20,71378.28
2003-07-21,68088.76
2003-07-22,68737.7
2003-07-23,68750.445
2003-07-24,64704.395
2003-07-25,59988.42
2003-07-26,56773.71
2003-07-27,55298.61
2003-07-28,54569.652
2003-07-29,53628.58
2003-07-30,51664.652
2003-07-31,51350.457
2003-08-01,55658.58
2003-08-02,58107.586
2003-08-03,55527.457
2003-08-04,51974.16
2003-08-05,49731.934
2003-08-06,48907.68
2003-08-07,48525.797
2003-08-08,47307.887
2003-08-09,45087.92
2003-08-10,42760.574
2003-08-11,41239.742
2003-08-12,40257.703
2003-08-13,39182.06
2003-08-14,37948.234
2003-08-15,36162.777
2003-08-16,34172.56
2003-08-17,32638.088
2003-08-18,32114.453
2003-08-19,35476.875
2003-08-20,44582.44
2003-08-21,50226.793
2003-08-22,49016.25
2003-08-23,46502.246
2003-08-24,45723.43
2003-08-25,46591.06
2003-08-26,47108.957
2003-08-27,45982.17
2003-08-28,43747.3
2003-08-29,41310.016
2003-08-30,39052.543
2003-08-31,37056.668
2003-09-01,35455.816
2003-09-02,34578.6
2003-09-03,34442.008
2003-09-04,34731.87
2003-09-05,34996.406
2003-09-06,35294.977
2003-09-07,36285.367
2003-09-08,38426.484
2003-09-09,41074.574
2003-09-10,42899.35
2003-09-11,43220.965
2003-09-12,42352.758
2003-09-13,40959.42
2003-09-14,39553.637
2003-09-15,38397.383
2003-09-16,37530.016
2003-09-17,36802.79
2003-09-18,36215.895
2003-09-19,35795.785
2003-09-20,35523.402
2003-09-21,35498.457
2003-09-22,35765.074
2003-09-23,36155.004
2003-09-24,36562.746
2003-09-25,36799.39
2003-09-26,36741.434
2003-09-27,36350.586
2003-09-28,35559.258
2003-09-29,34512.92
2003-09-30,33381.527
2003-10-01,32231.385
2003-10-02,31120.568
2003-10-03,30210.889
2003-10-04,29585.463
2003-10-05,29186.28
2003-10-06,29046.346
2003-10-07,29230.47
2003-10-08,29651.814
2003-10-09,30123.65
2003-10-10,30816.11
2003-10-11,33803.613
2003-10-12,40348.504
2003-10-13,43167.496
2003-10-14,42422.688
2003-10-15,41094.08
2003-10-16,39848.586
2003-10-17,38470.008
2003-10-18,37027.344
2003-10-19,35790.117
2003-10-20,34754.582
2003-10-21,33669.3
2003-10-22,32374.828
2003-10-23,30931.166
2003-10-24,29455.13
2003-10-25,27987.04
2003-10-26,26582.846
2003-10-27,25389.025
2003-10-28,24714.076
2003-10-29,24580.213
2003-10-30,24365.664
2003-10-31,23783.984
2003-11-01,22995.531
2003-11-02,22165.725
2003-11-03,21390.104
2003-11-04,20660.096
2003-11-05,19957.725
2003-11-06,19371.363
2003-11-07,19003.4
2003-11-08,18831.086
2003-11-09,18698.47
2003-11-10,18439.412
2003-11-11,17981.146
2003-11-12,17343.646
2003-11-13,16616.174
2003-11-14,15910.199
2003-11-15,15277.804
2003-11-16,14702.23
2003-11-17,14149.879
2003-11-18,13611.622
2003-11-19,13107.769
2003-11-20,12675.908
2003-11-21,12338.883
2003-11-22,12087.403
2003-11-23,11885.838
2003-11-24,11692.074
2003-11-25,11471.463
2003-11-26,11208.905
2003-11-27,10916.375
2003-11-28,10616.844
2003-11-29,10330.867
2003-11-30,10065.575
2003-12-01,9810.103
2003-12-02,9549.911
2003-12-03,9284.216
2003-12-04,9030.022
2003-12-05,8808.983
2003-12-06,8633.417
2003-12-07,8498.842
2003-12-08,8388.627
2003-12-09,8282.434
2003-12-10,8167.8584
2003-12-11,8046.5386
2003-12-12,7928.5767
2003-12-13,7823.533
2003-12-14,7729.5894
2003-12-15,7631.869
2003-12-16,7513.0015
2003-12-17,7367.018
2003-12-18,7198.663
2003-12-19,7015.8286
2003-12-20,6833.7583
2003-12-21,6666.4976
2003-12-22,6517.5312
2003-12-23,6382.683
2003-12-24,6254.389
2003-12-25,6127.2505
2003-12-26,6000.551
2003-12-27,5877.1167
2003-12-28,5760.878
2003-12-29,5655.008
2003-12-30,5557.284
2003-12-31,5463.985
