,dis24
1980-09-08,35576.72
1980-09-09,34924.23
1980-09-10,34232.32
1980-09-11,33483.707
1980-09-12,32779.16
1980-09-13,32144.45
1980-09-14,31531.447
1980-09-15,31055.514
1980-09-16,30913.479
1980-09-17,30829.584
1980-09-18,30512.56
1980-09-19,30056.268
1980-09-20,29612.484
1980-09-21,29326.465
1980-09-22,29324.137
1980-09-23,29739.291
1980-09-24,30479.193
1980-09-25,31163.713
1980-09-26,31495.5
1980-09-27,31594.236
1980-09-28,31840.021
1980-09-29,32543.623
1980-09-30,33735.734
1980-10-01,35192.63
1980-10-02,36740.31
1980-10-03,38110.184
1980-10-04,38829.418
1980-10-05,38665.395
1980-10-06,37662.457
1980-10-07,35985.348
1980-10-08,33933.29
1980-10-09,31930.535
1980-10-10,30325.035
1980-10-11,29241.576
1980-10-12,28623.426
1980-10-13,28357.266
1980-10-14,28261.898
1980-10-15,28029.738
1980-10-16,27402.756
1980-10-17,26363.63
1980-10-18,25078.29
1980-10-19,23754.586
1980-10-20,22533.623
1980-10-21,21481.361
1980-10-22,20612.234
1980-10-23,19891.191
1980-10-24,19330.408
1980-10-25,18976.818
1980-10-26,18808.074
1980-10-27,18843.746
1980-10-28,19074.49
1980-10-29,19351.2
1980-10-30,19571.152
1980-10-31,19787.686
1980-11-01,20016.566
1980-11-02,20093.906
1980-11-03,19819.605
1980-11-04,19159.41
1980-11-05,18239.26
1980-11-06,17221.068
1980-11-07,16221.564
1980-11-08,15301.102
1980-11-09,14480.158
1980-11-10,13758.804
1980-11-11,13130.733
1980-11-12,12585.747
1980-11-13,12108.967
1980-11-14,11688.832
1980-11-15,11316.056
1980-11-16,10981.453
1980-11-17,10677.384
1980-11-18,10401.148
1980-11-19,10151.148
1980-11-20,9919.89
1980-11-21,9698.929
1980-11-22,9482.992
1980-11-23,9270.38
1980-11-24,9063.112
1980-11-25,8860.931
1980-11-26,8663.72
1980-11-27,8475.973
1980-11-28,8300.463
1980-11-29,8133.637
1980-11-30,7969.9214
1980-12-01,7808.6885
1980-12-02,7653.523
1980-12-03,7505.9756
1980-12-04,7361.422
1980-12-05,7213.512
1980-12-06,7060.219
1980-12-07,6906.6763
1980-12-08,6759.731
1980-12-09,6622.1733
1980-12-10,6492.9253
1980-12-11,6370.3345
1980-12-12,6253.5576
1980-12-13,6140.4487
1980-12-14,6028.804
1980-12-15,5919.6206
1980-12-16,5815.449
1980-12-17,5717.658
1980-12-18,5625.7964
1980-12-19,5539.192
1980-12-20,5457.685
1980-12-21,5379.5107
1980-12-22,5300.318
1980-12-23,5217.828
1980-12-24,5132.883
1980-12-25,5049.383
1980-12-26,4972.1157
1980-12-27,4903.024
1980-12-28,4842.882
1980-12-29,4792.727
1980-12-30,4752.939
1980-12-31,4719.6045
