,dis24
2011-07-01,53708.83
2011-07-02,58742.652
2011-07-03,60034.14
2011-07-04,58850.805
2011-07-05,57912.887
2011-07-06,58524.445
2011-07-07,58583.703
2011-07-08,57520.4
2011-07-09,56372.266
2011-07-10,55580.88
2011-07-11,55129.617
2011-07-12,55312.66
2011-07-13,55566.168
2011-07-14,55131.383
2011-07-15,54570.562
2011-07-16,55488.566
2011-07-17,58593.91
2011-07-18,61586.734
2011-07-19,61691.94
2011-07-20,61093.223
2011-07-21,65450.145
2011-07-22,71639.83
2011-07-23,72806.87
2011-07-24,71954.68
2011-07-25,71903.766
2011-07-26,71210.23
2011-07-27,68484.86
2011-07-28,65002.38
2011-07-29,62715.68
2011-07-30,61780.375
2011-07-31,61214.7
2011-08-01,60687.703
2011-08-02,59466.41
2011-08-03,57214.95
2011-08-04,54818.223
2011-08-05,53128.43
2011-08-06,52097.203
2011-08-07,53094.914
2011-08-08,57511.363
2011-08-09,61480.43
2011-08-10,62849.484
2011-08-11,64613.875
2011-08-12,65574.336
2011-08-13,63447.94
2011-08-14,59891.703
2011-08-15,56446.71
2011-08-16,53927.0
2011-08-17,53186.625
2011-08-18,59671.668
2011-08-19,73516.33
2011-08-20,76200.74
2011-08-21,69032.19
2011-08-22,61703.598
2011-08-23,56476.67
2011-08-24,53843.75
2011-08-25,53496.293
2011-08-26,53452.023
2011-08-27,52976.363
2011-08-28,51487.684
2011-08-29,48887.746
2011-08-30,46174.22
2011-08-31,43933.164
2011-09-01,42071.35
2011-09-02,40364.96
2011-09-03,38701.336
2011-09-04,37010.27
2011-09-05,35237.6
2011-09-06,33449.652
2011-09-07,31794.844
2011-09-08,30418.488
2011-09-09,29425.545
2011-09-10,28896.17
2011-09-11,29049.236
2011-09-12,29835.277
2011-09-13,30482.842
2011-09-14,30509.115
2011-09-15,30167.18
2011-09-16,29850.164
2011-09-17,29778.318
2011-09-18,30681.42
2011-09-19,34527.062
2011-09-20,38791.523
2011-09-21,39318.91
2011-09-22,37154.41
2011-09-23,34588.766
2011-09-24,32687.266
2011-09-25,31552.088
2011-09-26,31245.451
2011-09-27,31834.984
2011-09-28,33135.98
2011-09-29,34269.383
2011-09-30,34475.867
2011-10-01,34049.793
2011-10-02,33633.355
2011-10-03,33642.258
2011-10-04,34012.457
2011-10-05,34267.73
2011-10-06,33998.56
2011-10-07,33151.28
2011-10-08,31953.71
2011-10-09,30627.975
2011-10-10,29242.568
2011-10-11,27835.934
2011-10-12,26492.236
2011-10-13,25266.42
2011-10-14,24151.045
2011-10-15,23108.887
2011-10-16,22106.625
2011-10-17,21156.322
2011-10-18,20349.992
2011-10-19,19709.562
2011-10-20,19047.377
2011-10-21,18299.348
2011-10-22,17577.383
2011-10-23,16987.445
2011-10-24,16574.11
2011-10-25,16319.681
2011-10-26,16130.699
2011-10-27,15946.153
2011-10-28,15833.445
2011-10-29,15889.172
2011-10-30,16079.663
2011-10-31,16259.981
2011-11-01,16319.591
2011-11-02,16241.215
2011-11-03,16046.429
2011-11-04,15745.729
2011-11-05,15345.496
2011-11-06,14866.555
2011-11-07,14333.8
2011-11-08,13777.901
2011-11-09,13244.205
2011-11-10,12744.071
2011-11-11,12233.326
2011-11-12,11684.876
2011-11-13,11126.273
2011-11-14,10601.646
2011-11-15,10141.648
2011-11-16,9767.467
2011-11-17,9514.594
2011-11-18,9408.519
2011-11-19,9401.378
2011-11-20,9389.26
2011-11-21,9278.772
2011-11-22,9057.412
2011-11-23,8783.95
2011-11-24,8516.611
2011-11-25,8277.399
2011-11-26,8059.5337
2011-11-27,7851.901
2011-11-28,7655.5713
2011-11-29,7483.8076
2011-11-30,7351.1416
2011-12-01,7260.0063
2011-12-02,7194.978
2011-12-03,7131.0415
2011-12-04,7045.7896
2011-12-05,6926.46
2011-12-06,6771.7085
2011-12-07,6592.688
2011-12-08,6406.9653
2011-12-09,6229.521
2011-12-10,6069.8623
2011-12-11,5934.3457
2011-12-12,5826.3228
2011-12-13,5746.123
2011-12-14,5695.455
2011-12-15,5671.267
2011-12-16,5655.706
2011-12-17,5627.3057
2011-12-18,5574.947
2011-12-19,5502.632
2011-12-20,5424.1997
2011-12-21,5353.064
2011-12-22,5295.728
2011-12-23,5252.4214
2011-12-24,5223.692
2011-12-25,5213.6494
2011-12-26,5224.558
2011-12-27,5253.8726
2011-12-28,5292.0303
2011-12-29,5322.791
2011-12-30,5329.905
2011-12-31,5303.225
