,dis24
2012-08-21,34809.47
2012-08-22,33785.96
2012-08-23,34552.29
2012-08-24,38872.906
2012-08-25,42451.773
2012-08-26,42900.266
2012-08-27,42746.434
2012-08-28,43787.723
2012-08-29,45727.688
2012-08-30,47321.33
2012-08-31,47625.59
2012-09-01,46598.285
2012-09-02,44745.42
2012-09-03,42933.336
2012-09-04,41793.83
2012-09-05,40833.57
2012-09-06,39239.312
2012-09-07,37576.973
2012-09-08,36792.086
2012-09-09,37017.695
2012-09-10,37353.668
2012-09-11,36811.457
2012-09-12,35319.055
2012-09-13,33486.496
2012-09-14,32662.338
2012-09-15,36186.562
2012-09-16,43322.7
2012-09-17,47292.355
2012-09-18,49611.586
2012-09-19,51406.395
2012-09-20,51910.113
2012-09-21,51897.312
2012-09-22,51498.926
2012-09-23,51866.438
2012-09-24,53589.09
2012-09-25,56778.297
2012-09-26,61750.797
2012-09-27,67543.08
2012-09-28,71075.94
2012-09-29,70813.58
2012-09-30,67434.164
2012-10-01,62250.836
2012-10-02,56605.67
2012-10-03,51525.445
2012-10-04,47700.652
2012-10-05,45374.625
2012-10-06,44091.48
2012-10-07,43164.484
2012-10-08,42468.523
2012-10-09,42363.527
2012-10-10,43697.484
2012-10-11,46586.62
2012-10-12,48912.95
2012-10-13,48753.06
2012-10-14,46468.31
2012-10-15,43299.58
2012-10-16,40115.95
2012-10-17,37386.105
2012-10-18,35315.746
2012-10-19,33911.48
2012-10-20,33031.957
2012-10-21,32341.13
2012-10-22,31417.246
2012-10-23,30060.662
2012-10-24,28375.906
2012-10-25,26585.523
2012-10-26,24866.479
2012-10-27,23305.16
2012-10-28,21925.607
2012-10-29,20721.588
2012-10-30,19671.807
2012-10-31,18751.953
2012-11-01,17942.914
2012-11-02,17225.799
2012-11-03,16579.074
2012-11-04,15989.393
2012-11-05,15448.562
2012-11-06,14960.085
2012-11-07,14519.523
2012-11-08,14108.553
2012-11-09,13706.414
2012-11-10,13306.453
2012-11-11,12920.761
2012-11-12,12564.439
2012-11-13,12239.344
2012-11-14,11933.907
2012-11-15,11635.029
2012-11-16,11332.383
2012-11-17,11016.061
2012-11-18,10681.664
2012-11-19,10339.204
2012-11-20,10006.82
2012-11-21,9702.359
2012-11-22,9430.822
2012-11-23,9187.609
2012-11-24,8965.555
2012-11-25,8753.318
2012-11-26,8538.986
2012-11-27,8315.676
2012-11-28,8087.5273
2012-11-29,7866.6084
2012-11-30,7664.2227
2012-12-01,7483.701
2012-12-02,7321.0903
2012-12-03,7171.7515
2012-12-04,7034.3296
2012-12-05,6907.1475
2012-12-06,6786.0503
2012-12-07,6666.899
2012-12-08,6550.0884
2012-12-09,6440.0005
2012-12-10,6340.7607
2012-12-11,6253.3154
2012-12-12,6176.8813
2012-12-13,6113.838
2012-12-14,6065.45
2012-12-15,6035.432
2012-12-16,6019.346
2012-12-17,5997.618
2012-12-18,5953.3213
2012-12-19,5881.3013
2012-12-20,5790.185
2012-12-21,5694.756
2012-12-22,5605.646
2012-12-23,5528.6636
2012-12-24,5465.917
2012-12-25,5415.0312
2012-12-26,5371.1367
2012-12-27,5333.617
2012-12-28,5308.717
2012-12-29,5305.9126
2012-12-30,5326.9316
2012-12-31,5357.5576
