,dis24
2013-05-12,21783.842
2013-05-13,27345.773
2013-05-14,29781.736
2013-05-15,29268.303
2013-05-16,27518.875
2013-05-17,25637.066
2013-05-18,23941.361
2013-05-19,22640.041
2013-05-20,21891.697
2013-05-21,21798.654
2013-05-22,22431.11
2013-05-23,23616.99
2013-05-24,24913.307
2013-05-25,25872.186
2013-05-26,26484.84
2013-05-27,27062.287
2013-05-28,27637.719
2013-05-29,27804.049
2013-05-30,27351.676
2013-05-31,26678.752
2013-06-01,27170.916
2013-06-02,30422.188
2013-06-03,33472.266
2013-06-04,32836.176
2013-06-05,30644.146
2013-06-06,29282.705
2013-06-07,29646.906
2013-06-08,32205.752
2013-06-09,35765.098
2013-06-10,37984.473
2013-06-11,38281.06
2013-06-12,37598.777
2013-06-13,36526.32
2013-06-14,35239.684
2013-06-15,33919.773
2013-06-16,32784.89
2013-06-17,31887.342
2013-06-18,31025.717
2013-06-19,30030.426
2013-06-20,28962.363
2013-06-21,27986.48
2013-06-22,27261.756
2013-06-23,26826.744
2013-06-24,26865.922
2013-06-25,27375.2
2013-06-26,27983.156
2013-06-27,29280.154
2013-06-28,33747.55
2013-06-29,40637.184
2013-06-30,44539.72
2013-07-01,45593.176
2013-07-02,45717.457
2013-07-03,45681.26
2013-07-04,47477.3
2013-07-05,51563.742
2013-07-06,55005.344
2013-07-07,57570.984
2013-07-08,60888.086
2013-07-09,61922.934
2013-07-10,59533.582
2013-07-11,57744.156
2013-07-12,57788.008
2013-07-13,58369.535
2013-07-14,56664.363
2013-07-15,54178.293
2013-07-16,52062.53
2013-07-17,50552.75
2013-07-18,49528.773
2013-07-19,48642.16
2013-07-20,48354.26
2013-07-21,48881.31
2013-07-22,48796.32
2013-07-23,48001.29
2013-07-24,47728.758
2013-07-25,47677.75
2013-07-26,47493.496
2013-07-27,47616.902
2013-07-28,48451.082
2013-07-29,49689.13
2013-07-30,50182.215
2013-07-31,49369.785
2013-08-01,48174.062
2013-08-02,47690.984
2013-08-03,48375.867
2013-08-04,48777.062
2013-08-05,47467.53
2013-08-06,45062.19
2013-08-07,43206.902
2013-08-08,42815.62
2013-08-09,43757.684
2013-08-10,45781.316
2013-08-11,46251.312
2013-08-12,45954.758
2013-08-13,45804.17
2013-08-14,45848.547
2013-08-15,45588.05
2013-08-16,44725.453
2013-08-17,43364.805
2013-08-18,41684.92
2013-08-19,39995.25
2013-08-20,38559.004
2013-08-21,37333.883
2013-08-22,36410.887
2013-08-23,35670.535
2013-08-24,34821.168
2013-08-25,33788.71
2013-08-26,32692.889
2013-08-27,31711.629
2013-08-28,31004.098
2013-08-29,31073.592
2013-08-30,31884.219
2013-08-31,32313.44
2013-09-01,32059.475
2013-09-02,31507.447
2013-09-03,31193.355
2013-09-04,31802.12
2013-09-05,34305.973
2013-09-06,38974.45
2013-09-07,43905.996
2013-09-08,47065.016
2013-09-09,48450.438
2013-09-10,50379.875
2013-09-11,55030.52
2013-09-12,60512.926
2013-09-13,62322.293
2013-09-14,59709.027
2013-09-15,54892.344
2013-09-16,49731.688
2013-09-17,45053.633
2013-09-18,41086.18
2013-09-19,37846.973
2013-09-20,35325.254
2013-09-21,33420.1
2013-09-22,31940.916
2013-09-23,30571.693
2013-09-24,29115.8
2013-09-25,27655.998
2013-09-26,26355.059
2013-09-27,25331.865
2013-09-28,24592.172
2013-09-29,24039.746
2013-09-30,23652.02
2013-10-01,23505.947
2013-10-02,23562.598
2013-10-03,23535.588
2013-10-04,23239.59
2013-10-05,22744.797
2013-10-06,22218.668
2013-10-07,21785.648
2013-10-08,21788.049
2013-10-09,22455.182
2013-10-10,23219.14
2013-10-11,23425.328
2013-10-12,23061.178
2013-10-13,22454.227
2013-10-14,21892.674
2013-10-15,21510.459
2013-10-16,21276.941
2013-10-17,21167.213
2013-10-18,21212.787
2013-10-19,21072.37
2013-10-20,20388.885
2013-10-21,19410.088
2013-10-22,18478.424
2013-10-23,17709.607
2013-10-24,17078.283
2013-10-25,16549.643
2013-10-26,16144.662
2013-10-27,15920.299
2013-10-28,15883.566
2013-10-29,15955.127
2013-10-30,16031.241
2013-10-31,16068.93
2013-11-01,16095.433
2013-11-02,16141.925
2013-11-03,16190.8
2013-11-04,16175.762
2013-11-05,16083.871
2013-11-06,15950.621
2013-11-07,15795.862
2013-11-08,15630.253
2013-11-09,15491.847
2013-11-10,15388.154
2013-11-11,15231.896
2013-11-12,14912.455
2013-11-13,14403.745
2013-11-14,13767.521
2013-11-15,13087.803
2013-11-16,12423.812
2013-11-17,11801.681
2013-11-18,11227.255
2013-11-19,10696.28
2013-11-20,10203.265
2013-11-21,9747.563
2013-11-22,9332.101
2013-11-23,8958.787
2013-11-24,8627.525
2013-11-25,8337.683
2013-11-26,8086.3623
2013-11-27,7868.097
2013-11-28,7674.92
2013-11-29,7497.736
2013-11-30,7330.682
2013-12-01,7172.019
2013-12-02,7021.908
2013-12-03,6884.543
2013-12-04,6767.543
2013-12-05,6674.0386
2013-12-06,6591.807
2013-12-07,6501.6763
2013-12-08,6395.3413
2013-12-09,6277.4556
2013-12-10,6157.018
2013-12-11,6040.998
2013-12-12,5933.162
2013-12-13,5835.2217
2013-12-14,5750.741
2013-12-15,5685.129
2013-12-16,5639.835
2013-12-17,5610.5864
2013-12-18,5587.2354
2013-12-19,5561.1055
2013-12-20,5523.872
2013-12-21,5467.896
2013-12-22,5390.735
2013-12-23,5298.1543
2013-12-24,5201.5327
2013-12-25,5109.702
2013-12-26,5026.148
2013-12-27,4950.3613
2013-12-28,4880.9375
2013-12-29,4817.653
2013-12-30,4762.6353
2013-12-31,4718.6914
