,dis24
2006-09-04,20080.576
2006-09-05,20275.076
2006-09-06,20290.885
2006-09-07,20041.625
2006-09-08,19508.379
2006-09-09,18857.734
2006-09-10,18583.01
2006-09-11,20537.43
2006-09-12,25613.227
2006-09-13,30681.363
2006-09-14,37662.258
2006-09-15,43667.184
2006-09-16,44348.934
2006-09-17,41938.316
2006-09-18,39821.312
2006-09-19,39399.453
2006-09-20,40069.586
2006-09-21,40486.195
2006-09-22,39922.36
2006-09-23,38466.508
2006-09-24,36505.652
2006-09-25,34790.656
2006-09-26,33706.074
2006-09-27,32540.871
2006-09-28,30783.371
2006-09-29,28590.127
2006-09-30,26385.438
2006-10-01,24515.846
2006-10-02,23087.879
2006-10-03,22082.672
2006-10-04,21373.754
2006-10-05,20821.574
2006-10-06,20412.115
2006-10-07,20179.455
2006-10-08,19981.094
2006-10-09,19629.39
2006-10-10,19201.287
2006-10-11,18834.379
2006-10-12,18504.484
2006-10-13,18136.145
2006-10-14,17773.12
2006-10-15,17538.299
2006-10-16,17461.21
2006-10-17,17427.123
2006-10-18,17322.04
2006-10-19,17079.25
2006-10-20,16664.209
2006-10-21,16122.184
2006-10-22,15539.056
2006-10-23,14970.6455
2006-10-24,14422.36
2006-10-25,13880.257
2006-10-26,13337.588
2006-10-27,12803.479
2006-10-28,12299.509
2006-10-29,11847.117
2006-10-30,11456.718
2006-10-31,11121.188
2006-11-01,10823.34
2006-11-02,10549.241
2006-11-03,10290.222
2006-11-04,10035.952
2006-11-05,9777.151
2006-11-06,9513.8545
2006-11-07,9255.113
2006-11-08,9017.219
2006-11-09,8807.278
2006-11-10,8616.686
2006-11-11,8430.275
2006-11-12,8239.646
2006-11-13,8052.1924
2006-11-14,7887.2227
2006-11-15,7755.8193
2006-11-16,7648.0596
2006-11-17,7541.442
2006-11-18,7419.8306
2006-11-19,7279.2373
2006-11-20,7130.2593
2006-11-21,6995.4873
2006-11-22,6901.9473
2006-11-23,6871.402
2006-11-24,6898.863
2006-11-25,6939.3784
2006-11-26,6955.2993
2006-11-27,6957.98
2006-11-28,6965.464
2006-11-29,6973.312
2006-11-30,6968.1514
2006-12-01,6941.6455
2006-12-02,6898.3115
2006-12-03,6848.8154
2006-12-04,6799.0747
2006-12-05,6749.236
2006-12-06,6695.777
2006-12-07,6639.993
2006-12-08,6596.0127
2006-12-09,6588.111
2006-12-10,6632.3574
2006-12-11,6715.0176
2006-12-12,6791.7515
2006-12-13,6816.809
2006-12-14,6768.1846
2006-12-15,6650.5303
2006-12-16,6477.9907
2006-12-17,6266.485
2006-12-18,6038.6016
2006-12-19,5817.589
2006-12-20,5615.365
2006-12-21,5434.0933
2006-12-22,5275.257
2006-12-23,5137.8506
2006-12-24,5014.9595
2006-12-25,4898.3926
2006-12-26,4789.9897
2006-12-27,4702.579
2006-12-28,4651.5625
2006-12-29,4648.9766
2006-12-30,4698.4224
2006-12-31,4790.275
