,dis24
1979-04-24,11486.801
1979-04-25,11222.792
1979-04-26,10992.474
1979-04-27,10738.298
1979-04-28,10408.069
1979-04-29,10002.989
1979-04-30,9582.511
1979-05-01,9230.989
1979-05-02,9042.107
1979-05-03,9069.614
1979-05-04,9264.815
1979-05-05,9564.056
1979-05-06,9955.888
1979-05-07,10479.778
1979-05-08,11109.251
1979-05-09,11723.764
1979-05-10,12237.937
1979-05-11,12677.306
1979-05-12,13193.174
1979-05-13,14203.408
1979-05-14,16582.947
1979-05-15,20623.27
1979-05-16,24388.377
1979-05-17,26016.977
1979-05-18,25717.184
1979-05-19,24478.47
1979-05-20,23072.467
1979-05-21,21867.828
1979-05-22,20938.24
1979-05-23,20308.557
1979-05-24,20233.807
1979-05-25,21533.87
1979-05-26,24910.53
1979-05-27,28593.15
1979-05-28,29894.27
1979-05-29,28841.729
1979-05-30,26762.31
1979-05-31,24548.543
1979-06-01,22561.154
1979-06-02,20914.23
1979-06-03,19614.516
1979-06-04,18657.945
1979-06-05,17999.088
1979-06-06,17564.26
1979-06-07,17301.822
1979-06-08,17184.2
1979-06-09,17124.232
1979-06-10,17026.582
1979-06-11,17018.816
1979-06-12,17286.328
1979-06-13,17887.945
1979-06-14,18587.375
1979-06-15,19118.436
1979-06-16,19618.766
1979-06-17,20472.885
1979-06-18,21999.729
1979-06-19,24065.758
1979-06-20,25771.658
1979-06-21,26331.66
1979-06-22,25866.986
1979-06-23,24925.77
1979-06-24,23956.096
1979-06-25,23317.709
1979-06-26,23229.197
1979-06-27,23397.42
1979-06-28,23462.936
1979-06-29,23357.746
1979-06-30,23215.475
1979-07-01,23370.37
1979-07-02,24699.53
1979-07-03,29685.844
1979-07-04,38489.03
1979-07-05,46152.91
1979-07-06,48980.598
1979-07-07,47793.07
1979-07-08,46236.54
1979-07-09,46909.223
1979-07-10,49284.535
1979-07-11,50368.45
1979-07-12,49180.695
1979-07-13,49680.8
1979-07-14,51521.152
1979-07-15,48884.574
1979-07-16,45357.363
1979-07-17,45319.934
1979-07-18,47887.78
1979-07-19,48589.84
1979-07-20,48571.594
1979-07-21,49206.01
1979-07-22,51987.707
1979-07-23,57764.797
1979-07-24,62596.934
1979-07-25,66967.945
1979-07-26,74272.984
1979-07-27,75976.02
1979-07-28,71615.53
1979-07-29,68846.26
1979-07-30,70286.97
1979-07-31,73057.73
1979-08-01,72135.21
1979-08-02,68607.68
1979-08-03,65389.6
1979-08-04,62860.586
1979-08-05,60533.676
1979-08-06,57447.957
1979-08-07,53439.715
1979-08-08,49126.664
1979-08-09,45089.79
1979-08-10,41894.434
1979-08-11,39462.477
1979-08-12,37225.562
1979-08-13,34985.78
1979-08-14,32904.22
1979-08-15,31139.82
1979-08-16,29918.568
1979-08-17,29276.053
1979-08-18,28947.56
1979-08-19,28628.49
1979-08-20,28150.014
1979-08-21,27793.906
1979-08-22,29622.152
1979-08-23,36648.562
1979-08-24,42913.207
1979-08-25,42991.426
1979-08-26,41223.53
1979-08-27,40658.5
1979-08-28,41560.188
1979-08-29,42886.29
1979-08-30,42663.508
1979-08-31,41282.203
1979-09-01,40020.254
1979-09-02,39327.668
1979-09-03,38315.7
1979-09-04,37247.81
1979-09-05,38336.832
1979-09-06,41930.766
1979-09-07,46884.098
1979-09-08,50020.355
1979-09-09,49588.855
1979-09-10,48153.832
1979-09-11,48770.04
1979-09-12,52158.316
1979-09-13,55717.844
1979-09-14,56767.344
1979-09-15,55516.094
1979-09-16,53129.53
1979-09-17,50656.035
1979-09-18,49068.8
1979-09-19,48957.668
1979-09-20,49598.582
1979-09-21,49340.543
1979-09-22,47416.227
1979-09-23,44316.492
1979-09-24,40942.215
1979-09-25,37926.184
1979-09-26,35375.56
1979-09-27,33258.688
1979-09-28,31511.84
1979-09-29,29991.805
1979-09-30,28651.75
1979-10-01,27505.717
1979-10-02,26501.62
1979-10-03,25641.678
1979-10-04,25021.055
1979-10-05,24807.389
1979-10-06,25164.645
1979-10-07,26307.236
1979-10-08,29356.643
1979-10-09,37385.31
1979-10-10,51906.09
1979-10-11,66430.18
1979-10-12,74553.0
1979-10-13,76833.695
1979-10-14,74602.57
1979-10-15,68402.46
1979-10-16,60564.773
1979-10-17,53087.9
1979-10-18,46733.445
1979-10-19,41586.098
1979-10-20,37474.062
1979-10-21,34141.637
1979-10-22,31368.922
1979-10-23,29008.252
1979-10-24,26964.1
1979-10-25,25178.838
1979-10-26,23616.37
1979-10-27,22267.979
1979-10-28,21132.348
1979-10-29,20193.22
1979-10-30,19391.615
1979-10-31,18664.402
1979-11-01,17989.738
1979-11-02,17366.268
1979-11-03,16792.035
1979-11-04,16255.721
1979-11-05,15745.689
1979-11-06,15262.335
1979-11-07,14809.135
1979-11-08,14378.613
1979-11-09,13952.453
1979-11-10,13518.696
1979-11-11,13079.909
1979-11-12,12646.546
1979-11-13,12230.06
1979-11-14,11841.553
1979-11-15,11486.837
1979-11-16,11160.097
1979-11-17,10851.215
1979-11-18,10558.417
1979-11-19,10287.658
1979-11-20,10046.884
1979-11-21,9829.743
1979-11-22,9627.957
1979-11-23,9448.4
1979-11-24,9299.687
1979-11-25,9165.54
1979-11-26,9020.146
1979-11-27,8857.358
1979-11-28,8700.114
1979-11-29,8587.967
1979-11-30,8540.991
1979-12-01,8547.883
1979-12-02,8611.401
1979-12-03,8764.613
1979-12-04,9051.066
1979-12-05,9398.24
1979-12-06,9668.645
1979-12-07,9806.26
1979-12-08,9831.881
1979-12-09,9781.872
1979-12-10,9682.654
1979-12-11,9574.238
1979-12-12,9521.29
1979-12-13,9574.533
1979-12-14,9721.684
1979-12-15,9877.383
1979-12-16,9928.496
1979-12-17,9804.524
1979-12-18,9509.455
1979-12-19,9096.847
1979-12-20,8629.247
1979-12-21,8152.5244
1979-12-22,7696.728
1979-12-23,7284.0625
1979-12-24,6928.224
1979-12-25,6624.2773
1979-12-26,6354.7
1979-12-27,6107.2866
1979-12-28,5881.108
1979-12-29,5681.889
1979-12-30,5517.343
1979-12-31,5393.2593
